p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.3;33;64;1164.00;64.00;64.00;99.17;0.076823;0.732031;0.025237;53.90;
0.3;34;64;1164.00;64.00;64.00;104.20;0.071614;0.732292;0.028562;55.10;
0.3;35;64;1164.00;64.00;64.00;101.93;0.067187;0.735677;0.029524;54.80;
0.3;36;64;1164.00;64.00;64.00;100.97;0.069010;0.735156;0.033214;69.13;
0.3;37;64;1164.00;64.00;64.00;101.93;0.067187;0.745833;0.026643;65.37;
0.3;38;64;1164.00;64.00;64.00;101.00;0.070833;0.745833;0.028821;53.93;
0.3;39;64;1164.00;64.00;64.00;102.93;0.087240;0.749219;0.024124;56.73;
0.3;40;64;1164.00;64.00;64.00;102.63;0.072396;0.753646;0.029713;61.23;
0.3;41;64;1164.00;64.00;64.00;101.70;0.074479;0.753125;0.027094;54.37;
0.3;42;64;1164.00;64.00;64.00;102.13;0.065104;0.768489;0.022389;54.50;
0.3;43;64;1164.00;64.00;64.00;104.60;0.061458;0.764583;0.026860;65.03;
0.3;44;64;1164.00;64.00;64.00;102.80;0.062760;0.773958;0.022506;61.37;
0.3;45;64;1164.00;64.00;64.00;101.63;0.064583;0.792188;0.027144;72.23;
0.3;46;64;1164.00;64.00;64.00;103.37;0.057813;0.802604;0.023955;63.10;
0.3;47;64;1164.00;64.00;64.00;99.47;0.057552;0.813542;0.027606;64.30;
0.3;48;64;1164.00;64.00;64.00;104.27;0.064062;0.833854;0.026109;58.87;
0.3;49;64;1164.00;64.00;64.00;102.23;0.069010;0.836979;0.024598;54.57;
0.3;50;64;1164.00;64.00;64.00;102.83;0.053125;0.843490;0.027473;66.30;
0.3;51;64;1164.00;64.00;64.00;99.10;0.048177;0.873698;0.027508;54.70;
0.3;52;64;1164.00;64.00;64.00;101.37;0.060156;0.876302;0.029072;63.90;
0.3;53;64;1164.00;64.00;64.00;103.50;0.057031;0.879167;0.025719;69.40;
0.3;54;64;1164.00;64.00;64.00;102.57;0.050781;0.878125;0.025156;65.73;
0.3;55;64;1164.00;64.00;64.00;100.60;0.056250;0.883854;0.027693;61.30;
0.3;56;64;1164.00;64.00;64.00;101.17;0.054688;0.883854;0.025993;54.87;
0.3;57;64;1164.00;64.00;64.00;101.70;0.051042;0.888021;0.025758;66.53;
0.3;58;64;1164.00;64.00;64.00;102.43;0.052604;0.875000;0.025070;64.73;
0.3;59;64;1164.00;64.00;64.00;100.37;0.046354;0.880729;0.026426;64.03;
0.3;60;64;1164.00;64.00;64.00;101.10;0.057813;0.885417;0.024472;54.90;
0.3;61;64;1164.00;64.00;64.00;104.40;0.048958;0.889583;0.032368;56.40;
0.3;62;64;1164.00;64.00;64.00;101.60;0.055208;0.886458;0.027670;57.47;
0.3;63;64;1164.00;64.00;64.00;102.67;0.046354;0.888542;0.026472;61.50;
0.3;64;64;1164.00;64.00;64.00;103.37;0.047396;0.885417;0.027668;69.60;
0.3;2;128;4859.00;128.00;128.00;288.40;0.164782;0.710591;0.106986;143.20;
0.3;3;128;4859.00;128.00;128.00;283.90;0.148438;0.730117;0.084333;134.53;
0.3;4;128;4859.00;128.00;128.00;286.53;0.140321;0.738346;0.072531;132.73;
0.3;5;128;4859.00;128.00;128.00;286.23;0.133203;0.795747;0.076256;132.90;
0.3;6;128;4859.00;128.00;128.00;288.97;0.123958;0.763759;0.059135;147.47;
0.3;7;128;4859.00;128.00;128.00;286.83;0.120746;0.756510;0.051741;164.77;
0.3;8;128;4859.00;128.00;128.00;286.87;0.118533;0.750477;0.049747;131.43;
0.3;9;128;4859.00;128.00;128.00;288.13;0.102561;0.761372;0.042628;168.10;
0.3;10;128;4859.00;128.00;128.00;290.77;0.108594;0.800521;0.041123;169.17;
0.3;11;128;4859.00;128.00;128.00;284.80;0.105078;0.847917;0.050367;165.87;
0.3;12;128;4859.00;128.00;128.00;285.83;0.099349;0.846224;0.046354;167.53;
0.3;13;128;4859.00;128.00;128.00;284.30;0.096745;0.844271;0.042449;170.10;
0.3;14;128;4859.00;128.00;128.00;290.63;0.090104;0.838802;0.038132;170.47;
0.3;15;128;4859.00;128.00;128.00;282.33;0.083464;0.834375;0.039060;170.37;
0.3;16;128;4859.00;128.00;128.00;290.33;0.082812;0.826953;0.032240;169.23;
0.3;17;128;4859.00;128.00;128.00;288.27;0.083594;0.825260;0.029591;175.93;
0.3;18;128;4859.00;128.00;128.00;287.23;0.088151;0.814453;0.031095;170.10;
0.3;19;128;4859.00;128.00;128.00;287.67;0.084635;0.819271;0.026917;171.00;
0.3;20;128;4859.00;128.00;128.00;279.33;0.075260;0.806510;0.030350;171.23;
0.3;21;128;4859.00;128.00;128.00;280.47;0.082292;0.810417;0.028811;171.47;
0.3;22;128;4859.00;128.00;128.00;290.30;0.079037;0.799479;0.027055;170.20;
0.3;23;128;4859.00;128.00;128.00;286.53;0.073568;0.798307;0.024192;139.03;
0.3;24;128;4859.00;128.00;128.00;284.53;0.072005;0.794531;0.026175;166.90;
0.3;25;128;4859.00;128.00;128.00;287.30;0.069792;0.790365;0.024597;174.43;
0.3;26;128;4859.00;128.00;128.00;288.43;0.069531;0.785417;0.022351;177.17;
0.3;27;128;4859.00;128.00;128.00;285.90;0.071875;0.788542;0.021603;184.50;
0.3;28;128;4859.00;128.00;128.00;291.13;0.067969;0.781120;0.020637;178.93;
0.3;29;128;4859.00;128.00;128.00;283.03;0.060026;0.783203;0.022275;178.13;
0.3;30;128;4859.00;128.00;128.00;281.90;0.063542;0.775391;0.018881;201.03;
0.3;31;128;4859.00;128.00;128.00;288.40;0.069010;0.768750;0.020206;144.43;
0.3;32;128;4859.00;128.00;128.00;281.83;0.065365;0.781771;0.018443;164.47;
0.3;33;128;4859.00;128.00;128.00;280.97;0.066667;0.764583;0.019108;163.10;
0.3;34;128;4859.00;128.00;128.00;285.57;0.065885;0.762630;0.019616;156.60;
0.3;35;128;4859.00;128.00;128.00;288.87;0.057682;0.765495;0.015214;144.67;
0.3;36;128;4859.00;128.00;128.00;287.77;0.063932;0.759245;0.016320;157.07;
0.3;37;128;4859.00;128.00;128.00;286.13;0.061458;0.761068;0.018285;172.23;
0.3;38;128;4859.00;128.00;128.00;283.93;0.057161;0.762500;0.016412;145.93;
0.3;39;128;4859.00;128.00;128.00;285.30;0.046745;0.747135;0.015979;170.40;
0.3;40;128;4859.00;128.00;128.00;282.87;0.053646;0.762240;0.015525;155.00;
0.3;41;128;4859.00;128.00;128.00;284.93;0.053516;0.759505;0.016026;169.53;
0.3;42;128;4859.00;128.00;128.00;286.83;0.059115;0.759245;0.015178;170.73;
0.3;43;128;4859.00;128.00;128.00;287.67;0.058464;0.761328;0.013264;166.50;
0.3;44;128;4859.00;128.00;128.00;285.70;0.055599;0.758203;0.016005;161.37;
0.3;45;128;4859.00;128.00;128.00;285.30;0.056771;0.754427;0.014442;159.87;
0.3;46;128;4859.00;128.00;128.00;282.90;0.057552;0.762500;0.017599;185.20;
0.3;47;128;4859.00;128.00;128.00;284.97;0.052865;0.759766;0.013219;168.07;
0.3;48;128;4859.00;128.00;128.00;287.33;0.054167;0.755078;0.014617;175.97;
0.3;49;128;4859.00;128.00;128.00;283.37;0.049089;0.753125;0.017560;174.90;
0.3;50;128;4859.00;128.00;128.00;288.63;0.050391;0.750911;0.013876;170.77;
0.3;51;128;4859.00;128.00;128.00;285.63;0.049349;0.755729;0.012135;170.83;
0.3;52;128;4859.00;128.00;128.00;284.13;0.054557;0.757162;0.012426;158.37;
0.3;53;128;4859.00;128.00;128.00;286.60;0.051562;0.755339;0.014264;165.63;
0.3;54;128;4859.00;128.00;128.00;289.73;0.048307;0.751693;0.011878;163.73;
0.3;55;128;4859.00;128.00;128.00;284.03;0.048958;0.756771;0.012065;166.13;
0.3;56;128;4859.00;128.00;128.00;286.80;0.048047;0.758463;0.011855;169.53;
0.3;57;128;4859.00;128.00;128.00;288.97;0.047396;0.752604;0.010727;164.97;
0.3;58;128;4859.00;128.00;128.00;286.50;0.044010;0.754557;0.011319;176.90;
0.3;59;128;4859.00;128.00;128.00;287.00;0.043490;0.750130;0.010602;165.07;
0.3;60;128;4859.00;128.00;128.00;283.57;0.044661;0.751302;0.010849;168.73;
0.3;61;128;4859.00;128.00;128.00;285.77;0.042057;0.754557;0.010210;170.37;
0.3;62;128;4859.00;128.00;128.00;284.90;0.045312;0.761719;0.010772;171.53;
0.3;63;128;4859.00;128.00;128.00;288.80;0.047396;0.761458;0.010474;181.73;
0.3;64;128;4859.00;128.00;128.00;284.17;0.050521;0.754427;0.010572;169.90;
0.3;2;256;19350.00;256.00;256.00;734.37;0.151653;0.752074;0.098653;433.73;
0.3;3;256;19350.00;256.00;256.00;729.83;0.134514;0.798069;0.086402;416.83;
0.3;4;256;19350.00;256.00;256.00;733.53;0.126063;0.813802;0.075494;404.13;
0.3;5;256;19350.00;256.00;256.00;729.47;0.115007;0.775597;0.059412;399.13;
0.3;6;256;19350.00;256.00;256.00;726.13;0.114876;0.807107;0.056882;399.90;
0.3;7;256;19350.00;256.00;256.00;737.00;0.108355;0.820052;0.054440;397.53;
0.3;8;256;19350.00;256.00;256.00;735.10;0.096463;0.807726;0.047886;403.90;
0.3;9;256;19350.00;256.00;256.00;735.30;0.094075;0.791710;0.043563;398.07;
0.3;10;256;19350.00;256.00;256.00;731.13;0.093034;0.786328;0.039550;593.27;
0.3;11;256;19350.00;256.00;256.00;729.87;0.094032;0.786198;0.036066;398.83;
0.3;12;256;19350.00;256.00;256.00;735.33;0.085655;0.789735;0.034039;399.40;
0.3;13;256;19350.00;256.00;256.00;731.30;0.088607;0.797591;0.032880;412.23;
0.3;14;256;19350.00;256.00;256.00;738.27;0.079297;0.819314;0.031619;407.07;
0.3;15;256;19350.00;256.00;256.00;738.20;0.081988;0.848785;0.034312;418.60;
0.3;16;256;19350.00;256.00;256.00;735.40;0.076172;0.877279;0.035224;416.43;
0.3;17;256;19350.00;256.00;256.00;730.67;0.079167;0.874219;0.034470;436.83;
0.3;18;256;19350.00;256.00;256.00;732.47;0.076432;0.867708;0.032313;411.87;
0.3;19;256;19350.00;256.00;256.00;738.97;0.071745;0.864974;0.030469;414.60;
0.3;20;256;19350.00;256.00;256.00;739.77;0.072721;0.862240;0.029413;413.00;
0.3;21;256;19350.00;256.00;256.00;728.13;0.071029;0.862695;0.027175;422.97;
0.3;22;256;19350.00;256.00;256.00;732.73;0.062435;0.855208;0.025843;415.13;
0.3;23;256;19350.00;256.00;256.00;735.27;0.068099;0.854232;0.026475;420.87;
0.3;24;256;19350.00;256.00;256.00;732.57;0.060612;0.855664;0.023806;418.60;
0.3;25;256;19350.00;256.00;256.00;735.30;0.065560;0.853906;0.024656;435.27;
0.3;26;256;19350.00;256.00;256.00;728.30;0.062109;0.845898;0.023849;437.43;
0.3;27;256;19350.00;256.00;256.00;731.47;0.065560;0.848698;0.022440;434.20;
0.3;28;256;19350.00;256.00;256.00;729.50;0.064909;0.839779;0.022688;426.90;
0.3;29;256;19350.00;256.00;256.00;735.77;0.059310;0.838867;0.021712;430.80;
0.3;30;256;19350.00;256.00;256.00;734.30;0.057943;0.838737;0.020829;430.50;
0.3;31;256;19350.00;256.00;256.00;722.40;0.056576;0.834701;0.020374;459.33;
0.3;32;256;19350.00;256.00;256.00;726.77;0.054818;0.830013;0.020836;442.07;
0.3;33;256;19350.00;256.00;256.00;732.37;0.060547;0.827604;0.018822;440.83;
0.3;34;256;19350.00;256.00;256.00;728.97;0.053451;0.828190;0.019000;444.63;
0.3;35;256;19350.00;256.00;256.00;724.80;0.052734;0.822070;0.017981;437.40;
0.3;36;256;19350.00;256.00;256.00;741.90;0.050326;0.818685;0.017717;439.03;
0.3;37;256;19350.00;256.00;256.00;732.27;0.052018;0.822396;0.018564;516.27;
0.3;38;256;19350.00;256.00;256.00;734.20;0.053255;0.822396;0.017735;448.43;
0.3;39;256;19350.00;256.00;256.00;733.57;0.051302;0.814974;0.016517;442.77;
0.3;40;256;19350.00;256.00;256.00;734.63;0.050521;0.815104;0.015731;451.63;
0.3;41;256;19350.00;256.00;256.00;729.87;0.048372;0.810742;0.016383;442.07;
0.3;42;256;19350.00;256.00;256.00;725.70;0.048893;0.811003;0.015556;443.47;
0.3;43;256;19350.00;256.00;256.00;732.83;0.050716;0.804297;0.016046;453.23;
0.3;44;256;19350.00;256.00;256.00;727.97;0.047982;0.804883;0.015678;445.90;
0.3;45;256;19350.00;256.00;256.00;737.83;0.048307;0.806771;0.014222;462.20;
0.3;46;256;19350.00;256.00;256.00;729.97;0.047721;0.801693;0.015742;446.77;
0.3;47;256;19350.00;256.00;256.00;732.00;0.047135;0.808203;0.015537;459.23;
0.3;48;256;19350.00;256.00;256.00;732.53;0.043229;0.802214;0.013897;455.27;
0.3;49;256;19350.00;256.00;256.00;734.63;0.044206;0.801562;0.014865;453.43;
0.3;50;256;19350.00;256.00;256.00;733.53;0.042708;0.797135;0.013838;454.93;
0.3;51;256;19350.00;256.00;256.00;734.13;0.042383;0.796615;0.013827;458.20;
0.3;52;256;19350.00;256.00;256.00;733.77;0.047005;0.797005;0.013942;463.13;
0.3;53;256;19350.00;256.00;256.00;737.37;0.046159;0.792513;0.013838;464.10;
0.3;54;256;19350.00;256.00;256.00;732.73;0.041016;0.791276;0.013649;486.77;
0.3;55;256;19350.00;256.00;256.00;725.93;0.044922;0.783138;0.012290;458.77;
0.3;56;256;19350.00;256.00;256.00;733.37;0.043359;0.793099;0.013615;470.70;
0.3;57;256;19350.00;256.00;256.00;735.27;0.042383;0.792057;0.012681;458.90;
0.3;58;256;19350.00;256.00;256.00;721.17;0.043490;0.787305;0.012624;464.53;
0.3;59;256;19350.00;256.00;256.00;738.30;0.042904;0.788867;0.011365;466.97;
0.3;60;256;19350.00;256.00;256.00;738.53;0.037760;0.780794;0.011830;467.40;
0.3;61;256;19350.00;256.00;256.00;727.80;0.041276;0.783268;0.011325;467.93;
0.3;62;256;19350.00;256.00;256.00;729.97;0.037891;0.784505;0.011969;467.13;
0.3;63;256;19350.00;256.00;256.00;733.03;0.037826;0.779102;0.011942;462.93;
0.3;64;256;19350.00;256.00;256.00;734.30;0.038802;0.782227;0.011012;464.67;
0.3;2;512;78134.00;512.00;512.00;1836.67;0.136214;0.785723;0.090275;1292.17;
0.3;3;512;78134.00;512.00;512.00;1841.63;0.121925;0.799681;0.073694;1220.07;
0.3;4;512;78134.00;512.00;512.00;1830.70;0.109610;0.798595;0.063017;1200.03;
0.3;5;512;78134.00;512.00;512.00;1848.00;0.106510;0.827854;0.059902;1195.77;
0.3;6;512;78134.00;512.00;512.00;1832.53;0.097781;0.799647;0.048848;1195.57;
0.3;7;512;78134.00;512.00;512.00;1828.70;0.093690;0.803814;0.044949;1196.00;
0.3;8;512;78134.00;512.00;512.00;1832.40;0.089540;0.853407;0.049303;1193.17;
0.3;9;512;78134.00;512.00;512.00;1843.17;0.087988;0.838140;0.043313;1197.43;
0.3;10;512;78134.00;512.00;512.00;1833.43;0.081315;0.829742;0.039914;1200.70;
0.3;11;512;78134.00;512.00;512.00;1839.70;0.080957;0.817763;0.035917;1215.30;
0.3;12;512;78134.00;512.00;512.00;1834.77;0.076052;0.808550;0.032964;1202.07;
0.3;13;512;78134.00;512.00;512.00;1843.73;0.071387;0.800629;0.030535;1207.30;
0.3;14;512;78134.00;512.00;512.00;1824.50;0.070703;0.794292;0.029221;1196.63;
0.3;15;512;78134.00;512.00;512.00;1845.13;0.070182;0.795139;0.027003;1211.27;
0.3;16;512;78134.00;512.00;512.00;1820.77;0.067025;0.793012;0.025793;1203.53;
0.3;17;512;78134.00;512.00;512.00;1827.83;0.065712;0.795139;0.025263;1211.17;
0.3;18;512;78134.00;512.00;512.00;1842.53;0.068142;0.798372;0.023499;1210.37;
0.3;19;512;78134.00;512.00;512.00;1843.47;0.064996;0.808594;0.022467;1213.07;
0.3;20;512;78134.00;512.00;512.00;1838.10;0.063466;0.829753;0.022314;1216.70;
0.3;21;512;78134.00;512.00;512.00;1822.80;0.063357;0.842415;0.022055;1218.30;
0.3;22;512;78134.00;512.00;512.00;1848.40;0.061361;0.869705;0.023728;1228.97;
0.3;23;512;78134.00;512.00;512.00;1828.70;0.060677;0.881575;0.026010;1236.17;
0.3;24;512;78134.00;512.00;512.00;1833.50;0.061556;0.879297;0.024968;1232.10;
0.3;25;512;78134.00;512.00;512.00;1833.47;0.058105;0.875911;0.024206;1237.27;
0.3;26;512;78134.00;512.00;512.00;1825.57;0.056576;0.874414;0.023054;1237.97;
0.3;27;512;78134.00;512.00;512.00;1835.30;0.055078;0.870019;0.022387;1250.90;
0.3;28;512;78134.00;512.00;512.00;1835.70;0.054297;0.866764;0.022409;1247.87;
0.3;29;512;78134.00;512.00;512.00;1838.50;0.053451;0.868750;0.020258;1250.97;
0.3;30;512;78134.00;512.00;512.00;1829.03;0.050521;0.865527;0.020846;1266.37;
0.3;31;512;78134.00;512.00;512.00;1836.67;0.051595;0.868001;0.019274;1259.00;
0.3;32;512;78134.00;512.00;512.00;1832.40;0.050163;0.863281;0.019198;1260.57;
0.3;33;512;78134.00;512.00;512.00;1845.13;0.047559;0.862337;0.018323;1268.03;
0.3;34;512;78134.00;512.00;512.00;1850.63;0.047982;0.861589;0.018513;1269.93;
0.3;35;512;78134.00;512.00;512.00;1844.80;0.047689;0.858333;0.018416;1275.93;
0.3;36;512;78134.00;512.00;512.00;1832.77;0.046061;0.854134;0.017550;1278.27;
0.3;37;512;78134.00;512.00;512.00;1836.83;0.045117;0.856608;0.017628;1282.00;
0.3;38;512;78134.00;512.00;512.00;1839.67;0.046322;0.852148;0.017096;1287.57;
0.3;39;512;78134.00;512.00;512.00;1836.17;0.045020;0.850065;0.016513;1289.60;
0.3;40;512;78134.00;512.00;512.00;1833.73;0.042708;0.851855;0.016207;1293.23;
0.3;41;512;78134.00;512.00;512.00;1845.23;0.042806;0.848014;0.015694;1297.83;
0.3;42;512;78134.00;512.00;512.00;1828.63;0.044206;0.848210;0.015963;1297.93;
0.3;43;512;78134.00;512.00;512.00;1842.90;0.044271;0.845052;0.015525;1307.80;
0.3;44;512;78134.00;512.00;512.00;1845.23;0.040983;0.845085;0.015689;1304.47;
0.3;45;512;78134.00;512.00;512.00;1828.53;0.042448;0.846256;0.015254;1305.43;
0.3;46;512;78134.00;512.00;512.00;1841.57;0.040788;0.845768;0.015242;1313.07;
0.3;47;512;78134.00;512.00;512.00;1836.90;0.041081;0.840690;0.014840;1315.77;
0.3;48;512;78134.00;512.00;512.00;1831.83;0.040072;0.839941;0.014692;1317.80;
0.3;49;512;78134.00;512.00;512.00;1828.50;0.038997;0.840723;0.014597;1318.03;
0.3;50;512;78134.00;512.00;512.00;1851.07;0.038704;0.838639;0.014180;1326.83;
0.3;51;512;78134.00;512.00;512.00;1838.00;0.040104;0.839095;0.013707;1333.97;
0.3;52;512;78134.00;512.00;512.00;1837.13;0.039909;0.831348;0.013432;1342.73;
0.3;53;512;78134.00;512.00;512.00;1843.80;0.036198;0.831576;0.013446;1329.17;
0.3;54;512;78134.00;512.00;512.00;1841.10;0.037988;0.832747;0.013634;1331.23;
0.3;55;512;78134.00;512.00;512.00;1821.17;0.035221;0.828744;0.012838;1341.60;
0.3;56;512;78134.00;512.00;512.00;1832.30;0.037240;0.830859;0.013468;1353.20;
0.3;57;512;78134.00;512.00;512.00;1835.57;0.037077;0.827246;0.012576;1342.90;
0.3;58;512;78134.00;512.00;512.00;1826.50;0.034538;0.828939;0.013557;1352.10;
0.3;59;512;78134.00;512.00;512.00;1848.10;0.037337;0.823372;0.012980;1357.37;
0.3;60;512;78134.00;512.00;512.00;1838.77;0.037044;0.825944;0.012412;1373.93;
0.3;61;512;78134.00;512.00;512.00;1826.73;0.037207;0.824870;0.012793;1355.20;
0.3;62;512;78134.00;512.00;512.00;1837.97;0.032031;0.823112;0.012288;1355.27;
0.3;63;512;78134.00;512.00;512.00;1831.07;0.034277;0.822461;0.012583;1370.40;
0.3;64;512;78134.00;512.00;512.00;1833.50;0.034635;0.818945;0.012726;1357.67;
0.3;2;1024;314848.00;1024.00;1024.00;4435.27;0.122381;0.805645;0.084852;4041.17;
0.3;3;1024;314848.00;1024.00;1024.00;4421.70;0.110443;0.813036;0.069724;3936.50;
0.3;4;1024;314848.00;1024.00;1024.00;4437.33;0.102705;0.836828;0.066678;3898.63;
0.3;5;1024;314848.00;1024.00;1024.00;4446.57;0.094993;0.797091;0.054208;3875.67;
0.3;6;1024;314848.00;1024.00;1024.00;4444.57;0.089090;0.826880;0.054323;3870.93;
0.3;7;1024;314848.00;1024.00;1024.00;4451.00;0.083097;0.800933;0.047451;3886.67;
0.3;8;1024;314848.00;1024.00;1024.00;4433.13;0.080290;0.782929;0.042047;3871.27;
0.3;9;1024;314848.00;1024.00;1024.00;4440.17;0.079457;0.788257;0.038631;3875.77;
0.3;10;1024;314848.00;1024.00;1024.00;4428.73;0.076709;0.833379;0.042933;3879.97;
0.3;11;1024;314848.00;1024.00;1024.00;4427.37;0.074175;0.827805;0.040073;3881.77;
0.3;12;1024;314848.00;1024.00;1024.00;4437.57;0.067795;0.818376;0.037523;3887.23;
0.3;13;1024;314848.00;1024.00;1024.00;4425.80;0.068104;0.811838;0.035665;3888.67;
0.3;14;1024;314848.00;1024.00;1024.00;4436.63;0.063411;0.799875;0.033038;3924.13;
0.3;15;1024;314848.00;1024.00;1024.00;4427.73;0.061111;0.793452;0.031154;3905.50;
0.3;16;1024;314848.00;1024.00;1024.00;4436.93;0.060145;0.785796;0.029065;3911.63;
0.3;17;1024;314848.00;1024.00;1024.00;4421.90;0.056901;0.777903;0.028091;3914.20;
0.3;18;1024;314848.00;1024.00;1024.00;4441.47;0.057042;0.771772;0.025947;3922.70;
0.3;19;1024;314848.00;1024.00;1024.00;4420.07;0.057406;0.763900;0.025171;3930.17;
0.3;20;1024;314848.00;1024.00;1024.00;4444.87;0.055414;0.762375;0.023779;3937.93;
0.3;21;1024;314848.00;1024.00;1024.00;4415.53;0.053874;0.757481;0.023097;3940.10;
0.3;22;1024;314848.00;1024.00;1024.00;4437.53;0.051628;0.757064;0.022061;3949.93;
0.3;23;1024;314848.00;1024.00;1024.00;4437.03;0.052425;0.753863;0.021812;3950.33;
0.3;24;1024;314848.00;1024.00;1024.00;4427.67;0.051362;0.757264;0.020934;3951.07;
0.3;25;1024;314848.00;1024.00;1024.00;4440.40;0.049740;0.755729;0.020498;3960.57;
0.3;26;1024;314848.00;1024.00;1024.00;4423.27;0.050260;0.762896;0.019902;3960.50;
0.3;27;1024;314848.00;1024.00;1024.00;4446.00;0.052235;0.768267;0.018999;3967.37;
0.3;28;1024;314848.00;1024.00;1024.00;4422.77;0.049588;0.779096;0.019124;3972.10;
0.3;29;1024;314848.00;1024.00;1024.00;4442.80;0.048779;0.787994;0.018995;3981.93;
0.3;30;1024;314848.00;1024.00;1024.00;4450.70;0.049365;0.801367;0.019568;3991.17;
0.3;31;1024;314848.00;1024.00;1024.00;4434.67;0.047119;0.819124;0.019978;3997.27;
0.3;32;1024;314848.00;1024.00;1024.00;4433.10;0.047819;0.836100;0.021776;4003.67;
0.3;33;1024;314848.00;1024.00;1024.00;4434.90;0.045638;0.829053;0.021578;4032.23;
0.3;34;1024;314848.00;1024.00;1024.00;4435.53;0.046989;0.835742;0.021558;4022.43;
0.3;35;1024;314848.00;1024.00;1024.00;4430.20;0.044987;0.834375;0.020554;4029.37;
0.3;36;1024;314848.00;1024.00;1024.00;4437.70;0.043408;0.829085;0.019998;4039.00;
0.3;37;1024;314848.00;1024.00;1024.00;4430.27;0.044743;0.830501;0.020356;4037.63;
0.3;38;1024;314848.00;1024.00;1024.00;4422.07;0.044076;0.833122;0.019937;3694.30;
0.3;39;1024;314848.00;1024.00;1024.00;4445.93;0.041423;0.825863;0.019173;3702.10;
0.3;40;1024;314848.00;1024.00;1024.00;4425.17;0.040299;0.826221;0.019247;4077.20;
0.3;41;1024;314848.00;1024.00;1024.00;4424.00;0.039681;0.825488;0.018930;4078.07;
0.3;42;1024;314848.00;1024.00;1024.00;4441.50;0.039616;0.825798;0.018627;4084.83;
0.3;43;1024;314848.00;1024.00;1024.00;4432.53;0.039648;0.826253;0.018544;4091.47;
0.3;44;1024;314848.00;1024.00;1024.00;4440.73;0.039323;0.826400;0.018102;4103.53;
0.3;45;1024;314848.00;1024.00;1024.00;4436.87;0.038688;0.822640;0.018141;4107.23;
0.3;46;1024;314848.00;1024.00;1024.00;4428.53;0.037093;0.822087;0.017191;4111.77;
0.3;47;1024;314848.00;1024.00;1024.00;4431.03;0.038590;0.820085;0.017633;4119.93;
0.3;48;1024;314848.00;1024.00;1024.00;4447.50;0.037240;0.822233;0.016785;4129.27;
0.3;49;1024;314848.00;1024.00;1024.00;4430.63;0.036263;0.819157;0.017125;4133.70;
