p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.5;23;64;2006.00;64.00;64.00;128.17;0.090885;0.715885;0.032773;76.80;
0.5;24;64;2006.00;64.00;64.00;129.83;0.090625;0.717187;0.031094;65.63;
0.5;25;64;2006.00;64.00;64.00;127.23;0.099479;0.721615;0.031190;70.53;
0.5;26;64;2006.00;64.00;64.00;125.90;0.087500;0.708073;0.025655;73.03;
0.5;27;64;2006.00;64.00;64.00;127.33;0.078906;0.696615;0.024507;71.20;
0.5;28;64;2006.00;64.00;64.00;127.23;0.072135;0.703646;0.022475;76.50;
0.5;29;64;2006.00;64.00;64.00;127.80;0.071615;0.710417;0.025840;70.20;
0.5;30;64;2006.00;64.00;64.00;125.10;0.084375;0.711719;0.027229;73.13;
0.5;31;64;2006.00;64.00;64.00;128.53;0.071354;0.713802;0.026219;70.73;
0.5;32;64;2006.00;64.00;64.00;124.60;0.082031;0.722396;0.024741;70.63;
0.5;33;64;2006.00;64.00;64.00;125.63;0.078385;0.721354;0.024667;74.43;
0.5;34;64;2006.00;64.00;64.00;126.20;0.076302;0.718490;0.025976;70.30;
0.5;35;64;2006.00;64.00;64.00;125.83;0.078385;0.728906;0.023417;71.60;
0.5;36;64;2006.00;64.00;64.00;126.87;0.077344;0.729948;0.024913;82.73;
0.5;37;64;2006.00;64.00;64.00;127.27;0.072656;0.730469;0.026723;71.20;
0.5;38;64;2006.00;64.00;64.00;125.50;0.084896;0.745573;0.026362;80.93;
0.5;39;64;2006.00;64.00;64.00;126.63;0.082812;0.739844;0.023953;111.23;
0.5;40;64;2006.00;64.00;64.00;129.67;0.070312;0.749740;0.028185;123.77;
0.5;41;64;2006.00;64.00;64.00;125.70;0.075781;0.740625;0.025541;103.03;
0.5;42;64;2006.00;64.00;64.00;125.57;0.066146;0.757031;0.020219;93.70;
0.5;43;64;2006.00;64.00;64.00;126.23;0.073437;0.756510;0.021509;87.57;
0.5;44;64;2006.00;64.00;64.00;127.07;0.076563;0.764323;0.021358;79.67;
0.5;45;64;2006.00;64.00;64.00;127.87;0.074740;0.778906;0.027844;79.93;
0.5;46;64;2006.00;64.00;64.00;126.83;0.070833;0.764583;0.017148;88.67;
0.5;47;64;2006.00;64.00;64.00;128.13;0.065885;0.786979;0.020844;82.57;
0.5;48;64;2006.00;64.00;64.00;129.87;0.069271;0.786979;0.021828;82.47;
0.5;49;64;2006.00;64.00;64.00;124.70;0.075521;0.792448;0.021895;82.97;
0.5;50;64;2006.00;64.00;64.00;126.00;0.061458;0.793750;0.019659;81.60;
0.5;51;64;2006.00;64.00;64.00;128.27;0.067969;0.808854;0.020853;82.23;
0.5;52;64;2006.00;64.00;64.00;125.03;0.066667;0.816927;0.017781;85.47;
0.5;53;64;2006.00;64.00;64.00;124.90;0.068229;0.826823;0.020352;84.33;
0.5;54;64;2006.00;64.00;64.00;126.57;0.070312;0.837500;0.020867;84.63;
0.5;55;64;2006.00;64.00;64.00;129.27;0.060417;0.843229;0.023467;82.50;
0.5;56;64;2006.00;64.00;64.00;121.90;0.053385;0.859635;0.022928;81.53;
0.5;57;64;2006.00;64.00;64.00;125.97;0.060677;0.870312;0.018452;82.33;
0.5;58;64;2006.00;64.00;64.00;125.77;0.053646;0.882031;0.026718;83.20;
0.5;59;64;2006.00;64.00;64.00;126.77;0.045833;0.883073;0.020569;83.07;
0.5;60;64;2006.00;64.00;64.00;123.30;0.064062;0.878125;0.024031;80.10;
0.5;61;64;2006.00;64.00;64.00;127.37;0.063542;0.880208;0.025135;91.63;
0.5;62;64;2006.00;64.00;64.00;127.97;0.061458;0.876563;0.021616;81.83;
0.5;63;64;2006.00;64.00;64.00;128.00;0.052083;0.879687;0.022801;81.87;
0.5;64;64;2006.00;64.00;64.00;125.90;0.040625;0.877604;0.022197;84.27;
0.5;2;128;8169.00;128.00;128.00;348.17;0.168870;0.710172;0.112203;223.53;
0.5;3;128;8169.00;128.00;128.00;350.00;0.154514;0.727109;0.089922;208.87;
0.5;4;128;8169.00;128.00;128.00;346.00;0.148568;0.743902;0.080628;211.60;
0.5;5;128;8169.00;128.00;128.00;347.03;0.133637;0.796094;0.081407;208.00;
0.5;6;128;8169.00;128.00;128.00;347.90;0.129253;0.768837;0.068675;213.27;
0.5;7;128;8169.00;128.00;128.00;348.77;0.123568;0.756250;0.059067;204.70;
0.5;8;128;8169.00;128.00;128.00;356.47;0.115582;0.755729;0.051814;205.30;
0.5;9;128;8169.00;128.00;128.00;347.50;0.114280;0.757856;0.047360;188.07;
0.5;10;128;8169.00;128.00;128.00;347.80;0.107639;0.792925;0.046079;203.70;
0.5;11;128;8169.00;128.00;128.00;347.10;0.108854;0.835330;0.052737;205.00;
0.5;12;128;8169.00;128.00;128.00;346.53;0.102474;0.839583;0.051621;207.43;
0.5;13;128;8169.00;128.00;128.00;349.33;0.109115;0.836068;0.048763;209.27;
0.5;14;128;8169.00;128.00;128.00;349.43;0.100911;0.820182;0.048753;207.93;
0.5;15;128;8169.00;128.00;128.00;346.07;0.089714;0.828516;0.044480;206.77;
0.5;16;128;8169.00;128.00;128.00;349.73;0.093490;0.825911;0.038994;210.53;
0.5;17;128;8169.00;128.00;128.00;353.87;0.096745;0.826563;0.037881;217.23;
0.5;18;128;8169.00;128.00;128.00;348.10;0.082031;0.821094;0.037533;230.13;
0.5;19;128;8169.00;128.00;128.00;350.17;0.087500;0.810937;0.036736;215.13;
0.5;20;128;8169.00;128.00;128.00;352.30;0.084115;0.807943;0.033120;219.37;
0.5;21;128;8169.00;128.00;128.00;349.53;0.081510;0.794922;0.031209;214.43;
0.5;22;128;8169.00;128.00;128.00;351.80;0.076562;0.798698;0.032722;215.60;
0.5;23;128;8169.00;128.00;128.00;347.53;0.073568;0.805339;0.031024;219.33;
0.5;24;128;8169.00;128.00;128.00;345.87;0.074089;0.795833;0.029700;215.33;
0.5;25;128;8169.00;128.00;128.00;348.43;0.073698;0.793490;0.027287;214.80;
0.5;26;128;8169.00;128.00;128.00;352.83;0.070573;0.787370;0.028159;193.60;
0.5;27;128;8169.00;128.00;128.00;347.87;0.076172;0.788542;0.026776;194.87;
0.5;28;128;8169.00;128.00;128.00;343.40;0.069401;0.784635;0.025347;217.13;
0.5;29;128;8169.00;128.00;128.00;347.13;0.073568;0.783594;0.023792;197.87;
0.5;30;128;8169.00;128.00;128.00;349.50;0.064193;0.772656;0.023682;218.33;
0.5;31;128;8169.00;128.00;128.00;342.03;0.073958;0.776563;0.021900;176.20;
0.5;32;128;8169.00;128.00;128.00;349.17;0.058854;0.782422;0.024075;199.30;
0.5;33;128;8169.00;128.00;128.00;350.40;0.067187;0.776172;0.023523;198.53;
0.5;34;128;8169.00;128.00;128.00;349.60;0.060547;0.773307;0.020749;221.67;
0.5;35;128;8169.00;128.00;128.00;344.90;0.065495;0.765625;0.022711;223.13;
0.5;36;128;8169.00;128.00;128.00;347.87;0.068099;0.764453;0.020101;223.47;
0.5;37;128;8169.00;128.00;128.00;347.63;0.063281;0.757552;0.019604;220.87;
0.5;38;128;8169.00;128.00;128.00;349.73;0.060938;0.760156;0.019422;222.03;
0.5;39;128;8169.00;128.00;128.00;346.53;0.064453;0.764062;0.018489;219.50;
0.5;40;128;8169.00;128.00;128.00;346.17;0.052344;0.763021;0.018928;223.40;
0.5;41;128;8169.00;128.00;128.00;348.00;0.055339;0.758854;0.018816;226.70;
0.5;42;128;8169.00;128.00;128.00;343.37;0.057813;0.763151;0.017379;224.00;
0.5;43;128;8169.00;128.00;128.00;350.93;0.059245;0.765104;0.018113;223.10;
0.5;44;128;8169.00;128.00;128.00;343.20;0.062760;0.750781;0.017407;224.83;
0.5;45;128;8169.00;128.00;128.00;344.43;0.064583;0.755729;0.017460;224.43;
0.5;46;128;8169.00;128.00;128.00;345.27;0.056380;0.759896;0.019573;232.13;
0.5;47;128;8169.00;128.00;128.00;345.67;0.058854;0.748437;0.015999;223.30;
0.5;48;128;8169.00;128.00;128.00;348.70;0.052344;0.748698;0.017182;223.63;
0.5;49;128;8169.00;128.00;128.00;351.47;0.046224;0.754427;0.016967;223.57;
0.5;50;128;8169.00;128.00;128.00;350.70;0.051823;0.748177;0.015431;232.43;
0.5;51;128;8169.00;128.00;128.00;349.97;0.055469;0.755729;0.017151;224.70;
0.5;52;128;8169.00;128.00;128.00;348.50;0.059245;0.749609;0.015551;227.00;
0.5;53;128;8169.00;128.00;128.00;348.70;0.056120;0.756380;0.015668;224.77;
0.5;54;128;8169.00;128.00;128.00;348.87;0.048568;0.741276;0.015257;180.43;
0.5;55;128;8169.00;128.00;128.00;347.43;0.055078;0.750651;0.015965;186.67;
0.5;56;128;8169.00;128.00;128.00;344.97;0.056771;0.746224;0.014874;213.63;
0.5;57;128;8169.00;128.00;128.00;349.03;0.058333;0.752604;0.014505;192.13;
0.5;58;128;8169.00;128.00;128.00;347.83;0.059375;0.757943;0.016002;231.73;
0.5;59;128;8169.00;128.00;128.00;351.77;0.050651;0.759635;0.012800;235.87;
0.5;60;128;8169.00;128.00;128.00;347.10;0.045052;0.755469;0.012689;225.40;
0.5;61;128;8169.00;128.00;128.00;350.73;0.054557;0.756641;0.013330;227.27;
0.5;62;128;8169.00;128.00;128.00;346.07;0.049089;0.747917;0.013271;207.73;
0.5;63;128;8169.00;128.00;128.00;349.07;0.046745;0.760026;0.013902;208.40;
0.5;64;128;8169.00;128.00;128.00;351.37;0.048047;0.754948;0.013955;182.90;
0.5;2;256;32633.00;256.00;256.00;884.10;0.153932;0.752636;0.099541;545.67;
0.5;3;256;32633.00;256.00;256.00;868.67;0.143429;0.788820;0.083845;495.03;
0.5;4;256;32633.00;256.00;256.00;870.40;0.137543;0.807075;0.078212;485.03;
0.5;5;256;32633.00;256.00;256.00;879.00;0.124056;0.768566;0.061333;488.00;
0.5;6;256;32633.00;256.00;256.00;876.30;0.122233;0.799230;0.053721;481.87;
0.5;7;256;32633.00;256.00;256.00;873.77;0.107053;0.815777;0.055663;482.23;
0.5;8;256;32633.00;256.00;256.00;874.60;0.104970;0.796983;0.048731;480.47;
0.5;9;256;32633.00;256.00;256.00;875.57;0.096289;0.790299;0.044231;485.20;
0.5;10;256;32633.00;256.00;256.00;883.87;0.093728;0.775629;0.039699;481.67;
0.5;11;256;32633.00;256.00;256.00;874.97;0.090039;0.769032;0.034624;501.23;
0.5;12;256;32633.00;256.00;256.00;876.60;0.087760;0.772352;0.033768;492.03;
0.5;13;256;32633.00;256.00;256.00;872.87;0.088260;0.785916;0.031783;538.13;
0.5;14;256;32633.00;256.00;256.00;874.87;0.087326;0.805100;0.033033;538.60;
0.5;15;256;32633.00;256.00;256.00;873.00;0.087001;0.829080;0.032280;499.47;
0.5;16;256;32633.00;256.00;256.00;874.37;0.086133;0.861979;0.034546;599.00;
0.5;17;256;32633.00;256.00;256.00;867.33;0.081250;0.854167;0.034673;548.17;
0.5;18;256;32633.00;256.00;256.00;870.90;0.079687;0.853516;0.032657;524.00;
0.5;19;256;32633.00;256.00;256.00;875.47;0.078646;0.848177;0.031142;595.30;
0.5;20;256;32633.00;256.00;256.00;871.43;0.078060;0.846159;0.030950;540.30;
0.5;21;256;32633.00;256.00;256.00;875.90;0.073633;0.847721;0.029240;542.23;
0.5;22;256;32633.00;256.00;256.00;881.07;0.073633;0.841927;0.027126;547.67;
0.5;23;256;32633.00;256.00;256.00;883.33;0.071615;0.839844;0.026986;546.37;
0.5;24;256;32633.00;256.00;256.00;878.70;0.068164;0.839388;0.026606;547.33;
0.5;25;256;32633.00;256.00;256.00;874.13;0.066536;0.837826;0.023155;549.67;
0.5;26;256;32633.00;256.00;256.00;878.03;0.068034;0.830729;0.023475;552.33;
0.5;27;256;32633.00;256.00;256.00;875.87;0.059245;0.831055;0.022805;562.17;
0.5;28;256;32633.00;256.00;256.00;877.67;0.061654;0.832292;0.022617;557.57;
0.5;29;256;32633.00;256.00;256.00;879.53;0.061003;0.824935;0.021556;561.73;
0.5;30;256;32633.00;256.00;256.00;874.47;0.066927;0.823437;0.020554;561.00;
0.5;31;256;32633.00;256.00;256.00;871.23;0.059831;0.822461;0.019388;561.40;
0.5;32;256;32633.00;256.00;256.00;873.73;0.061393;0.823763;0.020680;562.27;
0.5;33;256;32633.00;256.00;256.00;876.37;0.058203;0.819857;0.020000;566.33;
0.5;34;256;32633.00;256.00;256.00;869.07;0.057161;0.813867;0.019203;563.20;
0.5;35;256;32633.00;256.00;256.00;870.53;0.058464;0.814844;0.018225;566.93;
0.5;36;256;32633.00;256.00;256.00;867.53;0.056901;0.819271;0.018467;565.47;
0.5;37;256;32633.00;256.00;256.00;869.33;0.057682;0.808138;0.017424;566.40;
0.5;38;256;32633.00;256.00;256.00;878.53;0.049544;0.806771;0.017396;574.73;
0.5;39;256;32633.00;256.00;256.00;874.77;0.053255;0.804297;0.016781;574.47;
0.5;40;256;32633.00;256.00;256.00;874.13;0.052865;0.801497;0.016048;572.40;
0.5;41;256;32633.00;256.00;256.00;875.53;0.050456;0.804818;0.015858;574.37;
0.5;42;256;32633.00;256.00;256.00;878.93;0.052539;0.801888;0.016713;572.93;
0.5;43;256;32633.00;256.00;256.00;875.33;0.050977;0.800260;0.015648;575.40;
0.5;44;256;32633.00;256.00;256.00;873.00;0.049023;0.799284;0.015901;578.97;
0.5;45;256;32633.00;256.00;256.00;889.37;0.048047;0.797591;0.014615;581.13;
0.5;46;256;32633.00;256.00;256.00;873.37;0.048372;0.794662;0.014880;576.93;
0.5;47;256;32633.00;256.00;256.00;867.27;0.049414;0.791536;0.014490;580.43;
0.5;48;256;32633.00;256.00;256.00;870.27;0.050521;0.792122;0.015010;579.17;
0.5;49;256;32633.00;256.00;256.00;870.77;0.045703;0.787956;0.013616;579.97;
0.5;50;256;32633.00;256.00;256.00;880.23;0.047005;0.783138;0.013845;582.87;
0.5;51;256;32633.00;256.00;256.00;874.43;0.046875;0.786979;0.014288;583.87;
0.5;52;256;32633.00;256.00;256.00;876.00;0.046484;0.786654;0.013412;584.43;
0.5;53;256;32633.00;256.00;256.00;878.10;0.047721;0.785612;0.014088;592.83;
0.5;54;256;32633.00;256.00;256.00;885.67;0.046354;0.781836;0.013346;613.10;
0.5;55;256;32633.00;256.00;256.00;878.30;0.046419;0.785417;0.014479;594.93;
0.5;56;256;32633.00;256.00;256.00;872.17;0.049479;0.774675;0.013817;589.50;
0.5;57;256;32633.00;256.00;256.00;877.27;0.046029;0.776953;0.012887;591.97;
0.5;58;256;32633.00;256.00;256.00;868.93;0.047266;0.779427;0.012595;605.93;
0.5;59;256;32633.00;256.00;256.00;885.40;0.042969;0.775521;0.012371;599.90;
0.5;60;256;32633.00;256.00;256.00;869.27;0.045443;0.774935;0.012267;592.47;
0.5;61;256;32633.00;256.00;256.00;872.43;0.043555;0.776367;0.010943;591.40;
0.5;62;256;32633.00;256.00;256.00;879.30;0.040690;0.780794;0.010873;606.83;
0.5;63;256;32633.00;256.00;256.00;868.57;0.043490;0.774414;0.012396;606.37;
0.5;64;256;32633.00;256.00;256.00;881.60;0.039323;0.773828;0.011685;604.57;
0.5;2;512;130731.00;512.00;512.00;2113.37;0.142016;0.782765;0.092545;1753.87;
0.5;3;512;130731.00;512.00;512.00;2125.20;0.128396;0.796797;0.076577;1707.03;
0.5;4;512;130731.00;512.00;512.00;2126.10;0.118610;0.787522;0.065822;1693.00;
0.5;5;512;130731.00;512.00;512.00;2128.17;0.111681;0.816536;0.063882;1683.43;
0.5;6;512;130731.00;512.00;512.00;2136.57;0.102702;0.785514;0.052500;1679.13;
0.5;7;512;130731.00;512.00;512.00;2124.80;0.098888;0.785097;0.046404;1672.87;
0.5;8;512;130731.00;512.00;512.00;2126.30;0.096549;0.831543;0.051735;1675.80;
0.5;9;512;130731.00;512.00;512.00;2122.93;0.089703;0.822276;0.046482;1677.03;
0.5;10;512;130731.00;512.00;512.00;2123.27;0.083908;0.808377;0.042887;1681.73;
0.5;11;512;130731.00;512.00;512.00;2141.87;0.079883;0.796463;0.038569;1682.83;
0.5;12;512;130731.00;512.00;512.00;2123.70;0.078982;0.783854;0.036275;1684.70;
0.5;13;512;130731.00;512.00;512.00;2124.53;0.076031;0.776291;0.033383;1684.53;
0.5;14;512;130731.00;512.00;512.00;2124.00;0.072320;0.767437;0.030976;1692.03;
0.5;15;512;130731.00;512.00;512.00;2128.13;0.072135;0.761665;0.029057;1686.33;
0.5;16;512;130731.00;512.00;512.00;2120.20;0.069878;0.760883;0.027559;1688.53;
0.5;17;512;130731.00;512.00;512.00;2118.40;0.069759;0.766124;0.026510;1691.00;
0.5;18;512;130731.00;512.00;512.00;2125.23;0.067893;0.763314;0.024763;1694.20;
0.5;19;512;130731.00;512.00;512.00;2136.77;0.068457;0.773134;0.023942;1700.83;
0.5;20;512;130731.00;512.00;512.00;2117.07;0.066168;0.786686;0.023552;1700.10;
0.5;21;512;130731.00;512.00;512.00;2144.43;0.065929;0.804112;0.024012;1707.27;
0.5;22;512;130731.00;512.00;512.00;2119.40;0.065039;0.823188;0.024887;1704.00;
0.5;23;512;130731.00;512.00;512.00;2129.37;0.064225;0.841764;0.027576;1714.30;
0.5;24;512;130731.00;512.00;512.00;2134.63;0.061035;0.839974;0.026038;1717.00;
0.5;25;512;130731.00;512.00;512.00;2132.30;0.061230;0.839583;0.025460;1720.83;
0.5;26;512;130731.00;512.00;512.00;2121.87;0.061198;0.837663;0.024827;1721.50;
0.5;27;512;130731.00;512.00;512.00;2123.60;0.058203;0.828418;0.023438;1726.97;
0.5;28;512;130731.00;512.00;512.00;2123.73;0.058236;0.835775;0.023245;1729.17;
0.5;29;512;130731.00;512.00;512.00;2136.03;0.055729;0.826009;0.023658;1733.13;
0.5;30;512;130731.00;512.00;512.00;2126.70;0.054622;0.821875;0.022137;1737.73;
0.5;31;512;130731.00;512.00;512.00;2128.13;0.053385;0.825651;0.021482;1741.80;
0.5;32;512;130731.00;512.00;512.00;2129.23;0.054655;0.824772;0.021646;1746.93;
0.5;33;512;130731.00;512.00;512.00;2123.60;0.053743;0.821680;0.020071;1751.70;
0.5;34;512;130731.00;512.00;512.00;2116.70;0.050293;0.820247;0.020426;1756.70;
0.5;35;512;130731.00;512.00;512.00;2133.87;0.050716;0.818750;0.020399;1757.93;
0.5;36;512;130731.00;512.00;512.00;2132.83;0.047559;0.819271;0.019596;1761.97;
0.5;37;512;130731.00;512.00;512.00;2131.57;0.047786;0.812272;0.019027;1770.30;
0.5;38;512;130731.00;512.00;512.00;2131.70;0.047493;0.815006;0.019057;1766.30;
0.5;39;512;130731.00;512.00;512.00;2128.47;0.047526;0.815853;0.018646;1774.27;
0.5;40;512;130731.00;512.00;512.00;2127.27;0.045605;0.814779;0.018191;1779.70;
0.5;41;512;130731.00;512.00;512.00;2124.40;0.043555;0.814258;0.018301;1778.10;
0.5;42;512;130731.00;512.00;512.00;2121.37;0.045345;0.808398;0.017259;1778.60;
0.5;43;512;130731.00;512.00;512.00;2117.93;0.045703;0.806999;0.017483;1787.33;
0.5;44;512;130731.00;512.00;512.00;2122.27;0.044759;0.806836;0.016505;1786.03;
0.5;45;512;130731.00;512.00;512.00;2129.87;0.044434;0.804232;0.016759;1788.30;
0.5;46;512;130731.00;512.00;512.00;2136.03;0.041243;0.805176;0.016556;1793.13;
0.5;47;512;130731.00;512.00;512.00;2125.83;0.042480;0.801042;0.016089;1795.07;
0.5;48;512;130731.00;512.00;512.00;2143.17;0.041048;0.803288;0.016613;1796.57;
0.5;49;512;130731.00;512.00;512.00;2129.10;0.041927;0.802799;0.015905;1802.80;
0.5;50;512;130731.00;512.00;512.00;2110.03;0.041797;0.801367;0.016020;1802.73;
0.5;51;512;130731.00;512.00;512.00;2135.93;0.041113;0.804720;0.015591;1810.10;
0.5;52;512;130731.00;512.00;512.00;2128.33;0.041406;0.795410;0.016005;1809.87;
0.5;53;512;130731.00;512.00;512.00;2123.53;0.039160;0.794434;0.014996;1811.07;
0.5;54;512;130731.00;512.00;512.00;2132.57;0.039583;0.796810;0.015632;1821.93;
0.5;55;512;130731.00;512.00;512.00;2128.00;0.038509;0.798405;0.014615;1817.47;
0.5;56;512;130731.00;512.00;512.00;2130.23;0.036263;0.797233;0.014906;1820.53;
0.5;57;512;130731.00;512.00;512.00;2131.43;0.037695;0.796256;0.014866;1823.70;
0.5;58;512;130731.00;512.00;512.00;2129.17;0.038704;0.797721;0.014472;1831.23;
0.5;59;512;130731.00;512.00;512.00;2137.00;0.036263;0.789811;0.014235;1828.73;
0.5;60;512;130731.00;512.00;512.00;2136.07;0.037728;0.792741;0.013821;1835.43;
0.5;61;512;130731.00;512.00;512.00;2122.40;0.036719;0.787825;0.014521;1837.07;
0.5;62;512;130731.00;512.00;512.00;2132.43;0.036882;0.786751;0.013823;1882.30;
0.5;63;512;130731.00;512.00;512.00;2116.30;0.033626;0.790202;0.014152;1841.10;
0.5;64;512;130731.00;512.00;512.00;2139.50;0.034049;0.791048;0.013994;1853.30;
0.5;2;1024;523422.00;1024.00;1024.00;4923.73;0.127738;0.795730;0.087368;5907.90;
0.5;3;1024;523422.00;1024.00;1024.00;4931.53;0.114587;0.796332;0.071459;5788.80;
0.5;4;1024;523422.00;1024.00;1024.00;4959.73;0.106369;0.814241;0.069558;5276.93;
0.5;5;1024;523422.00;1024.00;1024.00;4915.30;0.098746;0.768386;0.054993;5195.33;
0.5;6;1024;523422.00;1024.00;1024.00;4943.53;0.093368;0.791154;0.056055;5730.33;
0.5;7;1024;523422.00;1024.00;1024.00;4956.57;0.086323;0.767776;0.049108;5725.57;
0.5;8;1024;523422.00;1024.00;1024.00;4951.03;0.083643;0.745296;0.043466;5720.53;
0.5;9;1024;523422.00;1024.00;1024.00;4931.40;0.081896;0.744097;0.039904;5714.90;
0.5;10;1024;523422.00;1024.00;1024.00;4936.30;0.081877;0.785650;0.043018;5294.07;
0.5;11;1024;523422.00;1024.00;1024.00;4964.07;0.076492;0.784228;0.041591;5240.20;
0.5;12;1024;523422.00;1024.00;1024.00;4947.13;0.071756;0.774951;0.038713;5248.47;
0.5;13;1024;523422.00;1024.00;1024.00;4926.20;0.070980;0.767947;0.037363;5251.97;
0.5;14;1024;523422.00;1024.00;1024.00;4955.47;0.065885;0.759652;0.035279;5277.30;
0.5;15;1024;523422.00;1024.00;1024.00;4941.67;0.065224;0.748671;0.032525;5758.33;
0.5;16;1024;523422.00;1024.00;1024.00;4929.93;0.060563;0.744423;0.031145;5763.80;
0.5;17;1024;523422.00;1024.00;1024.00;4927.27;0.060834;0.739958;0.030104;5767.67;
0.5;18;1024;523422.00;1024.00;1024.00;4939.40;0.059060;0.729666;0.028804;5772.63;
0.5;19;1024;523422.00;1024.00;1024.00;4932.43;0.058035;0.724837;0.027358;5776.80;
0.5;20;1024;523422.00;1024.00;1024.00;4956.30;0.055908;0.720492;0.026007;5783.80;
0.5;21;1024;523422.00;1024.00;1024.00;4946.73;0.055887;0.712880;0.025294;5497.57;
0.5;22;1024;523422.00;1024.00;1024.00;4946.20;0.053624;0.712044;0.023855;5248.27;
0.5;23;1024;523422.00;1024.00;1024.00;4943.80;0.053543;0.708794;0.023496;5267.17;
0.5;24;1024;523422.00;1024.00;1024.00;4950.30;0.053510;0.706076;0.022659;5264.23;
0.5;25;1024;523422.00;1024.00;1024.00;4929.00;0.053228;0.704199;0.021917;5806.27;
0.5;26;1024;523422.00;1024.00;1024.00;4950.13;0.051649;0.705344;0.021083;5822.83;
0.5;27;1024;523422.00;1024.00;1024.00;4950.57;0.051611;0.712137;0.021297;5812.30;
0.5;28;1024;523422.00;1024.00;1024.00;4950.50;0.051253;0.716938;0.020704;5355.87;
0.5;29;1024;523422.00;1024.00;1024.00;4945.17;0.051883;0.728266;0.020017;5278.53;
0.5;30;1024;523422.00;1024.00;1024.00;4946.40;0.050738;0.739654;0.020490;5291.20;
0.5;31;1024;523422.00;1024.00;1024.00;4925.23;0.048937;0.756885;0.021139;5292.47;
0.5;32;1024;523422.00;1024.00;1024.00;4927.83;0.047721;0.772754;0.024224;5303.27;
0.5;33;1024;523422.00;1024.00;1024.00;4954.13;0.047347;0.771387;0.023170;5317.33;
0.5;34;1024;523422.00;1024.00;1024.00;4926.90;0.048551;0.768083;0.022697;5319.27;
0.5;35;1024;523422.00;1024.00;1024.00;4939.20;0.045915;0.769092;0.022224;5340.90;
0.5;36;1024;523422.00;1024.00;1024.00;4935.07;0.046403;0.772021;0.022363;5367.43;
0.5;37;1024;523422.00;1024.00;1024.00;4962.97;0.045817;0.770410;0.021164;5347.43;
0.5;38;1024;523422.00;1024.00;1024.00;4941.57;0.045492;0.766309;0.021355;5351.20;
0.5;39;1024;523422.00;1024.00;1024.00;4939.87;0.043669;0.768262;0.021144;5370.53;
0.5;40;1024;523422.00;1024.00;1024.00;4923.63;0.042806;0.767318;0.020932;5913.80;
0.5;41;1024;523422.00;1024.00;1024.00;4946.87;0.041325;0.768164;0.021016;5918.00;
0.5;42;1024;523422.00;1024.00;1024.00;4939.60;0.041374;0.766276;0.020695;5925.93;
0.5;43;1024;523422.00;1024.00;1024.00;4924.77;0.040299;0.765381;0.020743;5928.10;
0.5;44;1024;523422.00;1024.00;1024.00;4954.13;0.040332;0.763005;0.019777;5939.77;
0.5;45;1024;523422.00;1024.00;1024.00;4931.40;0.039941;0.765706;0.019897;5869.30;
0.5;46;1024;523422.00;1024.00;1024.00;4939.90;0.038298;0.759310;0.019552;5960.50;
0.5;47;1024;523422.00;1024.00;1024.00;4927.73;0.038151;0.765007;0.019364;5962.40;
0.5;48;1024;523422.00;1024.00;1024.00;4933.57;0.038086;0.764111;0.019106;5970.07;
0.5;49;1024;523422.00;1024.00;1024.00;4934.70;0.037109;0.760059;0.019224;5979.97;
