p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.1;52;1024;104833.00;1024.00;1024.00;3297.50;0.033512;0.888981;0.012834;2234.30;
0.1;53;1024;104833.00;1024.00;1024.00;3262.03;0.032829;0.886589;0.012641;2236.27;
0.1;54;1024;104833.00;1024.00;1024.00;3260.57;0.033773;0.886458;0.012372;2237.83;
0.1;55;1024;104833.00;1024.00;1024.00;3289.40;0.032275;0.885563;0.012506;2249.27;
0.1;56;1024;104833.00;1024.00;1024.00;3286.73;0.031901;0.884001;0.011937;2264.27;
0.1;57;1024;104833.00;1024.00;1024.00;3288.60;0.033040;0.886133;0.012413;2265.03;
0.1;58;1024;104833.00;1024.00;1024.00;3293.47;0.032308;0.882503;0.011865;2272.63;
0.1;59;1024;104833.00;1024.00;1024.00;3293.43;0.032259;0.881852;0.012565;2280.17;
0.1;60;1024;104833.00;1024.00;1024.00;3298.73;0.031380;0.881478;0.011666;2282.87;
0.1;61;1024;104833.00;1024.00;1024.00;3292.20;0.030648;0.878564;0.011212;2294.87;
0.1;62;1024;104833.00;1024.00;1024.00;3281.57;0.030566;0.878190;0.011278;2299.60;
0.1;63;1024;104833.00;1024.00;1024.00;3282.73;0.030111;0.876335;0.010791;2300.57;
0.1;64;1024;104833.00;1024.00;1024.00;3285.87;0.031038;0.875781;0.011039;2317.20;
0.1;2;2048;420016.00;2048.00;2048.00;7980.63;0.106380;0.828472;0.076707;6229.77;
0.1;3;2048;420016.00;2048.00;2048.00;7991.90;0.096973;0.851127;0.065465;5982.67;
0.1;4;2048;420016.00;2048.00;2048.00;7988.60;0.086299;0.832321;0.054416;5745.63;
0.1;5;2048;420016.00;2048.00;2048.00;7998.70;0.081844;0.845780;0.050800;5240.90;
0.1;6;2048;420016.00;2048.00;2048.00;7973.87;0.076966;0.826933;0.042958;5873.63;
0.1;7;2048;420016.00;2048.00;2048.00;8021.00;0.074447;0.859823;0.044632;5865.57;
0.1;8;2048;420016.00;2048.00;2048.00;7994.97;0.069394;0.839265;0.039326;5879.90;
0.1;9;2048;420016.00;2048.00;2048.00;7948.40;0.066627;0.821080;0.034988;5873.73;
0.1;10;2048;420016.00;2048.00;2048.00;7992.73;0.064459;0.813802;0.032125;5878.83;
0.1;11;2048;420016.00;2048.00;2048.00;8019.10;0.063284;0.818844;0.029704;5881.30;
0.1;12;2048;420016.00;2048.00;2048.00;7992.17;0.062390;0.843616;0.029300;5888.57;
0.1;13;2048;420016.00;2048.00;2048.00;8000.70;0.060794;0.869116;0.031870;5897.27;
0.1;14;2048;420016.00;2048.00;2048.00;7995.07;0.058404;0.862796;0.029919;5921.10;
0.1;15;2048;420016.00;2048.00;2048.00;7994.97;0.056022;0.857653;0.028364;5807.00;
0.1;16;2048;420016.00;2048.00;2048.00;8002.47;0.054226;0.849344;0.026636;5300.00;
0.1;17;2048;420016.00;2048.00;2048.00;8020.77;0.052574;0.843075;0.025192;5324.33;
0.1;18;2048;420016.00;2048.00;2048.00;7988.90;0.050106;0.836244;0.023936;5340.17;
0.1;19;2048;420016.00;2048.00;2048.00;7978.20;0.049132;0.831388;0.023138;5356.40;
0.1;20;2048;420016.00;2048.00;2048.00;8002.17;0.047559;0.825458;0.022125;5379.43;
0.1;21;2048;420016.00;2048.00;2048.00;8004.63;0.046723;0.820931;0.021256;5389.70;
0.1;22;2048;420016.00;2048.00;2048.00;7974.90;0.045624;0.814988;0.020468;5407.77;
0.1;23;2048;420016.00;2048.00;2048.00;7981.67;0.044656;0.812299;0.019489;6089.33;
0.1;24;2048;420016.00;2048.00;2048.00;7994.63;0.043666;0.806459;0.018564;6109.63;
0.1;25;2048;420016.00;2048.00;2048.00;7989.67;0.042820;0.802195;0.017988;6107.43;
0.1;26;2048;420016.00;2048.00;2048.00;8009.57;0.042963;0.800306;0.017490;6122.17;
0.1;27;2048;420016.00;2048.00;2048.00;7996.67;0.041007;0.797190;0.016674;6143.67;
0.1;28;2048;420016.00;2048.00;2048.00;7975.60;0.040763;0.794621;0.016351;6139.83;
0.1;29;2048;420016.00;2048.00;2048.00;7960.70;0.041241;0.794371;0.015935;6150.33;
0.1;30;2048;420016.00;2048.00;2048.00;8008.97;0.039906;0.790967;0.015325;6169.57;
0.1;31;2048;420016.00;2048.00;2048.00;7989.77;0.039358;0.791287;0.014993;6085.83;
0.1;32;2048;420016.00;2048.00;2048.00;7991.50;0.038734;0.790161;0.014755;5539.13;
0.1;33;2048;420016.00;2048.00;2048.00;7989.80;0.039575;0.791735;0.014342;6221.77;
0.1;34;2048;420016.00;2048.00;2048.00;7974.80;0.038534;0.795025;0.014078;6216.80;
0.1;35;2048;420016.00;2048.00;2048.00;8002.13;0.038029;0.795963;0.013438;6241.17;
0.1;36;2048;420016.00;2048.00;2048.00;8001.57;0.037204;0.799159;0.013336;6244.80;
0.1;37;2048;420016.00;2048.00;2048.00;7980.10;0.037524;0.804755;0.013285;6251.27;
0.1;38;2048;420016.00;2048.00;2048.00;7986.23;0.037359;0.808928;0.013071;6258.67;
0.1;39;2048;420016.00;2048.00;2048.00;8002.03;0.037218;0.814906;0.012945;6275.30;
0.1;40;2048;420016.00;2048.00;2048.00;7983.67;0.036673;0.825817;0.012370;6281.20;
0.1;41;2048;420016.00;2048.00;2048.00;8022.30;0.037109;0.834123;0.012608;6325.70;
0.1;42;2048;420016.00;2048.00;2048.00;7998.27;0.037316;0.842668;0.012501;6315.80;
0.1;43;2048;420016.00;2048.00;2048.00;7979.43;0.035200;0.855368;0.012798;6333.73;
0.1;44;2048;420016.00;2048.00;2048.00;8006.20;0.036694;0.866851;0.013625;6218.93;
0.1;45;2048;420016.00;2048.00;2048.00;7984.43;0.035970;0.880347;0.014555;5654.97;
0.1;46;2048;420016.00;2048.00;2048.00;7973.00;0.035376;0.879354;0.014221;5681.13;
0.1;47;2048;420016.00;2048.00;2048.00;8019.13;0.035311;0.879818;0.014214;6367.37;
0.1;48;2048;420016.00;2048.00;2048.00;8019.33;0.035148;0.878329;0.014033;5777.57;
0.1;49;2048;420016.00;2048.00;2048.00;7995.77;0.033586;0.877564;0.013797;5718.53;
0.1;50;2048;420016.00;2048.00;2048.00;8009.10;0.033846;0.878548;0.013477;6447.57;
0.1;51;2048;420016.00;2048.00;2048.00;8016.57;0.033374;0.876953;0.013278;6459.07;
0.1;52;2048;420016.00;2048.00;2048.00;7993.23;0.032479;0.876457;0.013072;6542.10;
0.1;53;2048;420016.00;2048.00;2048.00;7996.13;0.031909;0.874284;0.013094;6495.13;
0.1;54;2048;420016.00;2048.00;2048.00;8013.23;0.031812;0.876961;0.012641;6511.63;
0.1;55;2048;420016.00;2048.00;2048.00;8010.07;0.031877;0.877100;0.012686;6529.17;
0.1;56;2048;420016.00;2048.00;2048.00;8008.80;0.031567;0.873372;0.012354;6535.47;
0.1;57;2048;420016.00;2048.00;2048.00;7993.90;0.030420;0.873844;0.012283;6054.50;
0.1;58;2048;420016.00;2048.00;2048.00;7998.70;0.030241;0.870687;0.012346;5853.17;
0.1;59;2048;420016.00;2048.00;2048.00;8022.90;0.030046;0.872884;0.011955;5881.87;
0.1;60;2048;420016.00;2048.00;2048.00;8012.90;0.029443;0.870736;0.011811;5898.87;
0.1;61;2048;420016.00;2048.00;2048.00;7992.60;0.029639;0.871631;0.011477;5904.57;
0.1;62;2048;420016.00;2048.00;2048.00;8010.30;0.028825;0.870817;0.011815;5922.77;
0.1;63;2048;420016.00;2048.00;2048.00;8017.87;0.028670;0.868905;0.011748;5929.67;
0.1;64;2048;420016.00;2048.00;2048.00;8001.87;0.028280;0.870662;0.011336;6671.20;
0.1;2;4096;1675722.00;4096.00;4096.00;18850.67;0.097100;0.836919;0.074865;20442.17;
0.1;3;4096;1675722.00;4096.00;4096.00;18842.57;0.087099;0.833734;0.062940;17891.20;
0.1;4;4096;1675722.00;4096.00;4096.00;18805.73;0.081821;0.849767;0.059419;17673.10;
0.1;5;4096;1675722.00;4096.00;4096.00;18790.10;0.075592;0.818614;0.049492;19524.90;
0.1;6;4096;1675722.00;4096.00;4096.00;18840.33;0.070503;0.818823;0.046887;20616.40;
0.1;7;4096;1675722.00;4096.00;4096.00;18828.90;0.067792;0.793916;0.041447;17452.67;
0.1;8;4096;1675722.00;4096.00;4096.00;18858.23;0.067162;0.834562;0.044358;19569.57;
0.1;9;4096;1675722.00;4096.00;4096.00;18815.40;0.061976;0.817950;0.039922;17426.43;
0.1;10;4096;1675722.00;4096.00;4096.00;18827.73;0.058519;0.804194;0.036524;17515.93;
0.1;11;4096;1675722.00;4096.00;4096.00;18799.37;0.056824;0.787929;0.033530;19562.57;
0.1;12;4096;1675722.00;4096.00;4096.00;18808.80;0.055120;0.774135;0.031180;18900.97;
0.1;13;4096;1675722.00;4096.00;4096.00;18809.80;0.053727;0.767533;0.029533;19623.97;
0.1;14;4096;1675722.00;4096.00;4096.00;18801.33;0.053511;0.769436;0.028476;19627.10;
0.1;15;4096;1675722.00;4096.00;4096.00;18791.33;0.052198;0.786531;0.028094;17594.47;
0.1;16;4096;1675722.00;4096.00;4096.00;18806.80;0.052680;0.820691;0.031491;17606.50;
0.1;17;4096;1675722.00;4096.00;4096.00;18814.53;0.050491;0.816585;0.030081;18132.47;
0.1;18;4096;1675722.00;4096.00;4096.00;18834.83;0.048382;0.811791;0.028908;17716.60;
0.1;19;4096;1675722.00;4096.00;4096.00;18868.90;0.046878;0.807581;0.027821;17780.83;
0.1;20;4096;1675722.00;4096.00;4096.00;18818.93;0.044634;0.806668;0.027222;17849.40;
0.1;21;4096;1675722.00;4096.00;4096.00;18856.23;0.044112;0.800426;0.026175;20147.27;
0.1;22;4096;1675722.00;4096.00;4096.00;18814.47;0.042718;0.798364;0.025437;19889.73;
0.1;23;4096;1675722.00;4096.00;4096.00;18808.47;0.041180;0.794282;0.024650;17920.10;
0.1;24;4096;1675722.00;4096.00;4096.00;18789.97;0.040393;0.791074;0.024034;17964.70;
0.1;25;4096;1675722.00;4096.00;4096.00;18791.57;0.039332;0.787522;0.023165;18182.60;
0.1;26;4096;1675722.00;4096.00;4096.00;18816.80;0.038917;0.784451;0.022731;18071.10;
0.1;27;4096;1675722.00;4096.00;4096.00;18807.93;0.038266;0.780583;0.021992;18085.73;
0.1;28;4096;1675722.00;4096.00;4096.00;18836.43;0.037455;0.776526;0.021457;18094.43;
0.1;29;4096;1675722.00;4096.00;4096.00;18810.53;0.036552;0.773815;0.020996;18247.23;
0.1;30;4096;1675722.00;4096.00;4096.00;18850.30;0.035965;0.769929;0.020421;18159.30;
0.1;31;4096;1675722.00;4096.00;4096.00;18791.10;0.035588;0.766785;0.019992;18439.43;
0.1;32;4096;1675722.00;4096.00;4096.00;18800.53;0.034557;0.763629;0.019491;20422.47;
0.1;33;4096;1675722.00;4096.00;4096.00;18824.57;0.034527;0.758016;0.019054;20586.07;
0.1;34;4096;1675722.00;4096.00;4096.00;18838.70;0.034745;0.757686;0.018811;20382.97;
0.1;35;4096;1675722.00;4096.00;4096.00;18817.80;0.033724;0.754595;0.018409;20477.10;
0.1;36;4096;1675722.00;4096.00;4096.00;18812.87;0.032930;0.752298;0.017969;20542.67;
0.1;37;4096;1675722.00;4096.00;4096.00;18837.23;0.031980;0.748067;0.017445;20442.30;
0.1;38;4096;1675722.00;4096.00;4096.00;18825.73;0.032255;0.745489;0.017483;20436.03;
0.1;39;4096;1675722.00;4096.00;4096.00;18826.10;0.031820;0.743513;0.017037;18374.63;
0.1;40;4096;1675722.00;4096.00;4096.00;18816.80;0.032011;0.743807;0.016713;18412.23;
0.1;41;4096;1675722.00;4096.00;4096.00;18825.47;0.031318;0.739994;0.016477;20389.63;
0.1;42;4096;1675722.00;4096.00;4096.00;18787.37;0.031140;0.738799;0.016133;20041.50;
0.1;43;4096;1675722.00;4096.00;4096.00;18801.20;0.030907;0.737314;0.015921;20670.47;
0.1;44;4096;1675722.00;4096.00;4096.00;18802.60;0.030995;0.735555;0.015632;18622.40;
0.1;45;4096;1675722.00;4096.00;4096.00;18836.33;0.029953;0.735278;0.015434;18759.27;
0.1;46;4096;1675722.00;4096.00;4096.00;18900.47;0.030522;0.734475;0.015080;20684.87;
0.1;47;4096;1675722.00;4096.00;4096.00;18827.87;0.029807;0.734340;0.014938;20593.27;
0.1;48;4096;1675722.00;4096.00;4096.00;18845.37;0.029530;0.732979;0.014755;18602.37;
0.1;49;4096;1675722.00;4096.00;4096.00;18849.67;0.029751;0.735806;0.014610;20924.67;
0.1;50;4096;1675722.00;4096.00;4096.00;18828.10;0.029917;0.735350;0.014461;18774.93;
0.1;51;4096;1675722.00;4096.00;4096.00;18756.60;0.029534;0.737451;0.014447;18762.10;
0.1;52;4096;1675722.00;4096.00;4096.00;18801.97;0.029502;0.740000;0.014197;20842.40;
0.1;53;4096;1675722.00;4096.00;4096.00;18828.00;0.028646;0.741059;0.014043;20724.83;
0.1;54;4096;1675722.00;4096.00;4096.00;18805.57;0.028628;0.743777;0.014163;18667.53;
0.1;55;4096;1675722.00;4096.00;4096.00;18855.87;0.028357;0.746970;0.014030;18848.37;
0.1;56;4096;1675722.00;4096.00;4096.00;18863.43;0.029138;0.750247;0.014037;20823.30;
0.1;57;4096;1675722.00;4096.00;4096.00;18824.67;0.028556;0.754670;0.013793;20877.07;
0.1;58;4096;1675722.00;4096.00;4096.00;18845.33;0.028151;0.761849;0.014058;20876.90;
0.1;59;4096;1675722.00;4096.00;4096.00;18772.77;0.027985;0.768624;0.013861;19142.77;
0.1;60;4096;1675722.00;4096.00;4096.00;18823.30;0.027973;0.775308;0.013987;19001.60;
0.1;61;4096;1675722.00;4096.00;4096.00;18820.47;0.028217;0.782926;0.014040;19015.07;
0.1;62;4096;1675722.00;4096.00;4096.00;18815.90;0.028021;0.793765;0.014260;19073.03;
0.1;63;4096;1675722.00;4096.00;4096.00;18808.17;0.027672;0.802171;0.014835;19150.43;
0.1;64;4096;1675722.00;4096.00;4096.00;18817.80;0.027767;0.809229;0.015553;21023.67;
0.1;2;8192;6709288.00;8192.00;8192.00;43420.90;0.089336;0.812967;0.085177;65596.20;
0.1;3;8192;6709288.00;8192.00;8192.00;43357.80;0.080940;0.794612;0.072583;63316.77;
0.1;4;8192;6709288.00;8192.00;8192.00;43381.40;0.074158;0.761645;0.064916;63158.13;
0.1;5;8192;6709288.00;8192.00;8192.00;43435.47;0.068896;0.751235;0.060520;62937.77;
0.1;6;8192;6709288.00;8192.00;8192.00;43369.03;0.066742;0.753006;0.059065;62715.13;
0.1;7;8192;6709288.00;8192.00;8192.00;43425.30;0.062002;0.737366;0.054378;62605.07;
0.1;8;8192;6709288.00;8192.00;8192.00;43401.80;0.059124;0.703488;0.048687;67653.93;
0.1;9;8192;6709288.00;8192.00;8192.00;43402.03;0.058469;0.697845;0.047448;63815.03;
0.1;10;8192;6709288.00;8192.00;8192.00;43339.17;0.056097;0.725913;0.050704;63066.63;
0.1;11;8192;6709288.00;8192.00;8192.00;43344.50;0.053081;0.722401;0.047545;66963.40;
0.1;12;8192;6709288.00;8192.00;8192.00;43416.23;0.050997;0.714616;0.044995;63143.67;
0.1;13;8192;6709288.00;8192.00;8192.00;43376.27;0.049192;0.703865;0.042497;63193.13;
0.1;14;8192;6709288.00;8192.00;8192.00;43373.13;0.047588;0.691873;0.040184;63214.07;
0.1;15;8192;6709288.00;8192.00;8192.00;43413.30;0.046456;0.677207;0.038190;62692.70;
0.1;16;8192;6709288.00;8192.00;8192.00;43421.87;0.045480;0.664557;0.036571;62836.67;
0.1;17;8192;6709288.00;8192.00;8192.00;43377.77;0.044803;0.654039;0.035496;62811.17;
0.1;18;8192;6709288.00;8192.00;8192.00;43419.10;0.044926;0.652731;0.034824;62959.07;
0.1;19;8192;6709288.00;8192.00;8192.00;43403.73;0.043735;0.661695;0.035153;69545.70;
0.1;20;8192;6709288.00;8192.00;8192.00;43418.57;0.043996;0.687538;0.037937;69574.93;
0.1;21;8192;6709288.00;8192.00;8192.00;43366.67;0.042308;0.691016;0.038395;63266.10;
0.1;22;8192;6709288.00;8192.00;8192.00;43435.30;0.041482;0.691840;0.037688;63937.13;
0.1;23;8192;6709288.00;8192.00;8192.00;43454.27;0.039954;0.691769;0.036881;66538.77;
0.1;24;8192;6709288.00;8192.00;8192.00;43407.63;0.038834;0.691243;0.036419;64418.50;
0.1;25;8192;6709288.00;8192.00;8192.00;43416.00;0.037781;0.691322;0.035553;64258.93;
0.1;26;8192;6709288.00;8192.00;8192.00;43462.90;0.037292;0.691777;0.034924;64180.37;
0.1;27;8192;6709288.00;8192.00;8192.00;43421.23;0.036410;0.689103;0.034675;64564.37;
0.1;28;8192;6709288.00;8192.00;8192.00;43387.20;0.035900;0.689980;0.033714;63890.00;
0.1;29;8192;6709288.00;8192.00;8192.00;43402.73;0.034464;0.689292;0.033206;67202.83;
0.1;30;8192;6709288.00;8192.00;8192.00;43310.03;0.033889;0.687723;0.032871;63990.20;
0.1;31;8192;6709288.00;8192.00;8192.00;43414.20;0.033310;0.687130;0.032358;67170.23;
0.1;32;8192;6709288.00;8192.00;8192.00;43415.50;0.032445;0.686256;0.031851;64493.47;
0.1;33;8192;6709288.00;8192.00;8192.00;43351.00;0.032256;0.688064;0.031366;64863.90;
0.1;34;8192;6709288.00;8192.00;8192.00;43393.40;0.030987;0.686586;0.030969;64833.13;
0.1;35;8192;6709288.00;8192.00;8192.00;43328.53;0.031195;0.685707;0.030573;64029.47;
0.1;36;8192;6709288.00;8192.00;8192.00;43401.17;0.030874;0.684388;0.029944;64783.63;
0.1;37;8192;6709288.00;8192.00;8192.00;43370.70;0.029924;0.682005;0.029768;64334.23;
0.1;38;8192;6709288.00;8192.00;8192.00;43400.73;0.029537;0.680965;0.029299;64356.20;
0.1;39;8192;6709288.00;8192.00;8192.00;43419.67;0.029553;0.680263;0.028953;64540.80;
0.1;40;8192;6709288.00;8192.00;8192.00;43404.97;0.028752;0.679217;0.028421;64524.37;
0.1;41;8192;6709288.00;8192.00;8192.00;43394.93;0.028632;0.676681;0.028177;64628.83;
0.1;42;8192;6709288.00;8192.00;8192.00;43372.73;0.028124;0.675007;0.027815;65137.03;
0.1;43;8192;6709288.00;8192.00;8192.00;43397.83;0.027481;0.674923;0.027448;64834.70;
0.1;44;8192;6709288.00;8192.00;8192.00;43344.30;0.027445;0.672348;0.027274;64795.20;
0.1;45;8192;6709288.00;8192.00;8192.00;43370.50;0.027453;0.670025;0.026751;64935.90;
0.1;46;8192;6709288.00;8192.00;8192.00;43374.17;0.026741;0.666975;0.026589;65126.37;
0.1;47;8192;6709288.00;8192.00;8192.00;43387.17;0.026571;0.666743;0.026329;66235.03;
0.1;48;8192;6709288.00;8192.00;8192.00;43381.80;0.026263;0.663478;0.025812;65182.70;
0.1;49;8192;6709288.00;8192.00;8192.00;43392.70;0.026182;0.662099;0.025618;66027.17;
0.1;50;8192;6709288.00;8192.00;8192.00;43426.87;0.025651;0.659475;0.025313;66036.70;
0.1;51;8192;6709288.00;8192.00;8192.00;43393.90;0.025336;0.658378;0.025184;65989.43;
0.1;52;8192;6709288.00;8192.00;8192.00;43362.53;0.025073;0.655301;0.024949;66067.87;
0.1;53;8192;6709288.00;8192.00;8192.00;43405.63;0.025374;0.652514;0.024520;66001.97;
0.1;54;8192;6709288.00;8192.00;8192.00;43418.87;0.025105;0.650857;0.024298;70725.37;
0.1;55;8192;6709288.00;8192.00;8192.00;43369.63;0.025196;0.646015;0.024245;68067.30;
0.1;56;8192;6709288.00;8192.00;8192.00;43430.47;0.024495;0.645602;0.023848;71899.07;
0.1;57;8192;6709288.00;8192.00;8192.00;43440.83;0.024539;0.641930;0.023671;66570.67;
0.1;58;8192;6709288.00;8192.00;8192.00;43413.50;0.024232;0.640214;0.023477;67889.87;
0.1;59;8192;6709288.00;8192.00;8192.00;43443.27;0.024297;0.638786;0.023149;66773.93;
0.1;60;8192;6709288.00;8192.00;8192.00;43472.80;0.023815;0.635947;0.022954;65661.77;
0.1;61;8192;6709288.00;8192.00;8192.00;43435.17;0.023759;0.633826;0.022826;65752.27;
0.1;62;8192;6709288.00;8192.00;8192.00;43398.70;0.023561;0.631367;0.022528;65676.70;
0.1;63;8192;6709288.00;8192.00;8192.00;43458.77;0.023300;0.627469;0.022359;65621.20;
0.1;64;8192;6709288.00;8192.00;8192.00;43437.40;0.023778;0.627766;0.022091;65617.50;
