p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.4;24;64;1603.00;64.00;64.00;109.60;0.081771;0.706250;0.027018;58.80;
0.4;25;64;1603.00;64.00;64.00;108.57;0.079427;0.720052;0.021091;65.40;
0.4;26;64;1603.00;64.00;64.00;107.93;0.076563;0.717448;0.024321;70.23;
0.4;27;64;1603.00;64.00;64.00;108.37;0.063281;0.709635;0.023136;69.17;
0.4;28;64;1603.00;64.00;64.00;110.83;0.070052;0.713802;0.023374;66.90;
0.4;29;64;1603.00;64.00;64.00;108.93;0.070052;0.719531;0.021710;59.87;
0.4;30;64;1603.00;64.00;64.00;111.70;0.061458;0.726563;0.022175;70.97;
0.4;31;64;1603.00;64.00;64.00;108.83;0.071354;0.728646;0.024750;70.80;
0.4;32;64;1603.00;64.00;64.00;111.80;0.070052;0.735417;0.023458;66.27;
0.4;33;64;1603.00;64.00;64.00;111.87;0.070312;0.722917;0.023396;61.17;
0.4;34;64;1603.00;64.00;64.00;108.63;0.070052;0.740885;0.024944;61.57;
0.4;35;64;1603.00;64.00;64.00;112.77;0.068750;0.748698;0.022702;65.87;
0.4;36;64;1603.00;64.00;64.00;108.57;0.061198;0.752083;0.023034;72.83;
0.4;37;64;1603.00;64.00;64.00;110.67;0.059375;0.741927;0.024967;70.77;
0.4;38;64;1603.00;64.00;64.00;109.43;0.064323;0.738021;0.028356;61.87;
0.4;39;64;1603.00;64.00;64.00;109.53;0.058073;0.752864;0.022651;62.30;
0.4;40;64;1603.00;64.00;64.00;114.17;0.063021;0.744531;0.022912;68.20;
0.4;41;64;1603.00;64.00;64.00;114.57;0.054167;0.765365;0.022306;65.73;
0.4;42;64;1603.00;64.00;64.00;109.30;0.060417;0.773958;0.023476;78.20;
0.4;43;64;1603.00;64.00;64.00;110.00;0.052865;0.766406;0.024069;65.70;
0.4;44;64;1603.00;64.00;64.00;111.13;0.057812;0.775781;0.022442;63.63;
0.4;45;64;1603.00;64.00;64.00;110.07;0.060156;0.772917;0.021172;63.40;
0.4;46;64;1603.00;64.00;64.00;110.17;0.056771;0.788281;0.020075;74.70;
0.4;47;64;1603.00;64.00;64.00;112.23;0.068229;0.794010;0.022502;66.40;
0.4;48;64;1603.00;64.00;64.00;109.07;0.057031;0.803385;0.018567;64.17;
0.4;49;64;1603.00;64.00;64.00;110.90;0.059115;0.802865;0.020584;69.33;
0.4;50;64;1603.00;64.00;64.00;112.23;0.056250;0.817448;0.022528;70.57;
0.4;51;64;1603.00;64.00;64.00;107.27;0.058073;0.822396;0.021439;66.63;
0.4;52;64;1603.00;64.00;64.00;106.33;0.056510;0.834635;0.020823;65.87;
0.4;53;64;1603.00;64.00;64.00;110.47;0.059375;0.839063;0.018555;71.57;
0.4;54;64;1603.00;64.00;64.00;109.67;0.045052;0.858854;0.017395;75.60;
0.4;55;64;1603.00;64.00;64.00;109.07;0.047656;0.872396;0.020008;66.07;
0.4;56;64;1603.00;64.00;64.00;108.10;0.048958;0.882552;0.022260;73.97;
0.4;57;64;1603.00;64.00;64.00;106.83;0.053125;0.882292;0.016741;66.07;
0.4;58;64;1603.00;64.00;64.00;107.10;0.044792;0.883854;0.022251;66.67;
0.4;59;64;1603.00;64.00;64.00;107.60;0.043229;0.886979;0.023206;65.80;
0.4;60;64;1603.00;64.00;64.00;110.37;0.044271;0.884375;0.023581;66.43;
0.4;61;64;1603.00;64.00;64.00;108.37;0.048438;0.881771;0.019854;83.17;
0.4;62;64;1603.00;64.00;64.00;110.20;0.045833;0.885938;0.022906;66.60;
0.4;63;64;1603.00;64.00;64.00;113.17;0.050521;0.885938;0.025697;68.63;
0.4;64;64;1603.00;64.00;64.00;108.27;0.045312;0.877083;0.025064;70.63;
0.4;2;128;6540.00;128.00;128.00;318.77;0.173180;0.712300;0.114297;180.60;
0.4;3;128;6540.00;128.00;128.00;318.10;0.162648;0.729297;0.090215;177.00;
0.4;4;128;6540.00;128.00;128.00;317.97;0.143099;0.736502;0.076937;173.03;
0.4;5;128;6540.00;128.00;128.00;319.27;0.129948;0.797873;0.078483;172.37;
0.4;6;128;6540.00;128.00;128.00;318.50;0.122309;0.771484;0.065870;164.20;
0.4;7;128;6540.00;128.00;128.00;318.37;0.124826;0.751779;0.055337;167.30;
0.4;8;128;6540.00;128.00;128.00;324.07;0.110590;0.754384;0.049798;164.13;
0.4;9;128;6540.00;128.00;128.00;317.40;0.105165;0.758724;0.048712;176.83;
0.4;10;128;6540.00;128.00;128.00;317.33;0.106988;0.792795;0.045909;169.03;
0.4;11;128;6540.00;128.00;128.00;316.47;0.104818;0.844010;0.054489;166.40;
0.4;12;128;6540.00;128.00;128.00;319.10;0.093099;0.845963;0.050660;177.20;
0.4;13;128;6540.00;128.00;128.00;318.10;0.099870;0.823828;0.046067;165.00;
0.4;14;128;6540.00;128.00;128.00;318.50;0.092057;0.821094;0.046180;169.53;
0.4;15;128;6540.00;128.00;128.00;318.77;0.093229;0.819661;0.039417;178.17;
0.4;16;128;6540.00;128.00;128.00;320.00;0.088932;0.813281;0.037011;181.80;
0.4;17;128;6540.00;128.00;128.00;320.77;0.083073;0.808854;0.036683;174.63;
0.4;18;128;6540.00;128.00;128.00;321.03;0.092057;0.805599;0.034103;177.17;
0.4;19;128;6540.00;128.00;128.00;316.77;0.083203;0.802214;0.035001;169.70;
0.4;20;128;6540.00;128.00;128.00;315.17;0.079297;0.799609;0.032866;176.27;
0.4;21;128;6540.00;128.00;128.00;321.17;0.079557;0.798177;0.030125;179.33;
0.4;22;128;6540.00;128.00;128.00;323.87;0.080208;0.790104;0.030502;176.27;
0.4;23;128;6540.00;128.00;128.00;322.97;0.080599;0.784375;0.028934;173.17;
0.4;24;128;6540.00;128.00;128.00;315.37;0.074088;0.783073;0.027566;172.10;
0.4;25;128;6540.00;128.00;128.00;318.33;0.070182;0.775651;0.026468;218.47;
0.4;26;128;6540.00;128.00;128.00;318.17;0.070182;0.772396;0.025543;221.90;
0.4;27;128;6540.00;128.00;128.00;315.47;0.069792;0.777344;0.026716;174.53;
0.4;28;128;6540.00;128.00;128.00;315.90;0.069271;0.773828;0.025044;185.77;
0.4;29;128;6540.00;128.00;128.00;319.00;0.066667;0.769661;0.021035;179.00;
0.4;30;128;6540.00;128.00;128.00;316.20;0.068359;0.760938;0.022111;174.73;
0.4;31;128;6540.00;128.00;128.00;319.33;0.066927;0.766016;0.023668;176.23;
0.4;32;128;6540.00;128.00;128.00;322.10;0.063021;0.764714;0.022169;181.07;
0.4;33;128;6540.00;128.00;128.00;317.33;0.066016;0.760677;0.022513;177.30;
0.4;34;128;6540.00;128.00;128.00;317.93;0.063802;0.760026;0.022974;185.37;
0.4;35;128;6540.00;128.00;128.00;319.43;0.061719;0.754036;0.022283;177.67;
0.4;36;128;6540.00;128.00;128.00;322.27;0.062891;0.747917;0.020975;177.67;
0.4;37;128;6540.00;128.00;128.00;318.83;0.063151;0.761589;0.018845;178.30;
0.4;38;128;6540.00;128.00;128.00;318.80;0.063021;0.754036;0.019211;179.00;
0.4;39;128;6540.00;128.00;128.00;322.17;0.056641;0.751432;0.018234;186.47;
0.4;40;128;6540.00;128.00;128.00;316.57;0.056380;0.747526;0.018806;192.67;
0.4;41;128;6540.00;128.00;128.00;313.53;0.055469;0.757682;0.017812;187.47;
0.4;42;128;6540.00;128.00;128.00;317.67;0.060026;0.751693;0.017704;188.73;
0.4;43;128;6540.00;128.00;128.00;323.20;0.054427;0.747136;0.015349;187.67;
0.4;44;128;6540.00;128.00;128.00;319.97;0.055469;0.751563;0.017314;181.63;
0.4;45;128;6540.00;128.00;128.00;319.70;0.048698;0.750651;0.017722;196.90;
0.4;46;128;6540.00;128.00;128.00;316.87;0.053385;0.742318;0.014948;185.27;
0.4;47;128;6540.00;128.00;128.00;315.67;0.050521;0.755208;0.015806;182.03;
0.4;48;128;6540.00;128.00;128.00;318.47;0.049870;0.743880;0.016180;181.30;
0.4;49;128;6540.00;128.00;128.00;316.97;0.049740;0.754687;0.017923;191.77;
0.4;50;128;6540.00;128.00;128.00;318.77;0.048437;0.752214;0.016677;189.57;
0.4;51;128;6540.00;128.00;128.00;318.20;0.058333;0.745443;0.017575;182.23;
0.4;52;128;6540.00;128.00;128.00;315.23;0.052214;0.744922;0.017604;181.33;
0.4;53;128;6540.00;128.00;128.00;321.23;0.053516;0.754557;0.016091;184.50;
0.4;54;128;6540.00;128.00;128.00;322.40;0.057943;0.755339;0.015382;190.70;
0.4;55;128;6540.00;128.00;128.00;320.90;0.054297;0.747786;0.014376;183.00;
0.4;56;128;6540.00;128.00;128.00;321.50;0.048047;0.746094;0.015092;183.30;
0.4;57;128;6540.00;128.00;128.00;318.13;0.048698;0.745963;0.014701;182.93;
0.4;58;128;6540.00;128.00;128.00;317.00;0.048307;0.761458;0.011463;182.87;
0.4;59;128;6540.00;128.00;128.00;316.33;0.041667;0.761198;0.011771;189.13;
0.4;60;128;6540.00;128.00;128.00;318.50;0.049870;0.751302;0.014631;183.20;
0.4;61;128;6540.00;128.00;128.00;320.87;0.047917;0.753906;0.013416;184.37;
0.4;62;128;6540.00;128.00;128.00;320.83;0.044661;0.751693;0.015310;193.83;
0.4;63;128;6540.00;128.00;128.00;315.83;0.048307;0.754687;0.013376;252.67;
0.4;64;128;6540.00;128.00;128.00;316.13;0.037760;0.751693;0.014851;197.80;
0.4;2;256;26006.00;256.00;256.00;825.43;0.154486;0.753652;0.097948;531.60;
0.4;3;256;26006.00;256.00;256.00;820.60;0.141944;0.796265;0.085346;484.00;
0.4;4;256;26006.00;256.00;256.00;825.70;0.129449;0.812250;0.076651;473.83;
0.4;5;256;26006.00;256.00;256.00;812.87;0.123850;0.776769;0.060544;466.60;
0.4;6;256;26006.00;256.00;256.00;823.97;0.114377;0.804601;0.055583;465.27;
0.4;7;256;26006.00;256.00;256.00;830.27;0.104210;0.818294;0.055474;466.20;
0.4;8;256;26006.00;256.00;256.00;817.83;0.102995;0.795486;0.048613;465.97;
0.4;9;256;26006.00;256.00;256.00;824.57;0.092057;0.783984;0.043491;471.27;
0.4;10;256;26006.00;256.00;256.00;824.80;0.097721;0.781185;0.038834;466.57;
0.4;11;256;26006.00;256.00;256.00;827.80;0.091970;0.780100;0.035936;472.53;
0.4;12;256;26006.00;256.00;256.00;827.77;0.087934;0.780946;0.033639;480.73;
0.4;13;256;26006.00;256.00;256.00;826.53;0.086610;0.793685;0.032188;476.57;
0.4;14;256;26006.00;256.00;256.00;820.77;0.082552;0.810134;0.032126;475.00;
0.4;15;256;26006.00;256.00;256.00;817.73;0.082943;0.836979;0.032027;479.77;
0.4;16;256;26006.00;256.00;256.00;825.20;0.086133;0.867513;0.036555;479.67;
0.4;17;256;26006.00;256.00;256.00;823.20;0.082878;0.864714;0.035474;478.23;
0.4;18;256;26006.00;256.00;256.00;820.47;0.077409;0.858073;0.032198;481.60;
0.4;19;256;26006.00;256.00;256.00;821.73;0.074935;0.860938;0.031397;485.23;
0.4;20;256;26006.00;256.00;256.00;829.80;0.074349;0.855664;0.029494;479.77;
0.4;21;256;26006.00;256.00;256.00;825.10;0.068750;0.855794;0.029580;490.03;
0.4;22;256;26006.00;256.00;256.00;814.27;0.069727;0.850716;0.028571;491.50;
0.4;23;256;26006.00;256.00;256.00;818.43;0.068490;0.846289;0.027704;483.77;
0.4;24;256;26006.00;256.00;256.00;830.23;0.067383;0.846354;0.026304;525.90;
0.4;25;256;26006.00;256.00;256.00;819.07;0.071094;0.841081;0.024396;494.50;
0.4;26;256;26006.00;256.00;256.00;827.13;0.060872;0.837760;0.024012;487.70;
0.4;27;256;26006.00;256.00;256.00;820.50;0.060026;0.839453;0.025076;488.97;
0.4;28;256;26006.00;256.00;256.00;829.73;0.068294;0.829557;0.023406;546.83;
0.4;29;256;26006.00;256.00;256.00;818.50;0.061198;0.827734;0.024513;493.97;
0.4;30;256;26006.00;256.00;256.00;819.67;0.059115;0.828971;0.022769;499.60;
0.4;31;256;26006.00;256.00;256.00;826.13;0.057878;0.823242;0.021273;510.73;
0.4;32;256;26006.00;256.00;256.00;823.53;0.057943;0.822982;0.020550;512.10;
0.4;33;256;26006.00;256.00;256.00;832.40;0.058268;0.819141;0.020331;509.53;
0.4;34;256;26006.00;256.00;256.00;820.47;0.059961;0.822786;0.021009;527.13;
0.4;35;256;26006.00;256.00;256.00;825.67;0.054557;0.817253;0.020492;511.90;
0.4;36;256;26006.00;256.00;256.00;829.53;0.051628;0.812174;0.018920;505.13;
0.4;37;256;26006.00;256.00;256.00;826.10;0.055404;0.815430;0.019458;509.10;
0.4;38;256;26006.00;256.00;256.00;823.50;0.054167;0.809961;0.019399;536.40;
0.4;39;256;26006.00;256.00;256.00;824.00;0.051888;0.808724;0.017803;510.17;
0.4;40;256;26006.00;256.00;256.00;823.20;0.053190;0.803516;0.016033;507.93;
0.4;41;256;26006.00;256.00;256.00;822.97;0.050651;0.807161;0.017945;513.37;
0.4;42;256;26006.00;256.00;256.00;824.20;0.050846;0.806901;0.016952;516.03;
0.4;43;256;26006.00;256.00;256.00;823.23;0.050391;0.805989;0.016339;519.27;
0.4;44;256;26006.00;256.00;256.00;825.20;0.047917;0.797656;0.015659;516.97;
0.4;45;256;26006.00;256.00;256.00;821.57;0.052669;0.797786;0.015079;515.23;
0.4;46;256;26006.00;256.00;256.00;826.10;0.050195;0.796094;0.014905;519.33;
0.4;47;256;26006.00;256.00;256.00;818.37;0.051432;0.793620;0.015576;520.27;
0.4;48;256;26006.00;256.00;256.00;816.43;0.044401;0.795638;0.016414;520.90;
0.4;49;256;26006.00;256.00;256.00;819.67;0.044857;0.793164;0.015194;521.53;
0.4;50;256;26006.00;256.00;256.00;817.43;0.043424;0.791471;0.014295;524.17;
0.4;51;256;26006.00;256.00;256.00;822.30;0.044857;0.788932;0.015415;555.37;
0.4;52;256;26006.00;256.00;256.00;820.00;0.040690;0.785026;0.014334;527.30;
0.4;53;256;26006.00;256.00;256.00;826.77;0.042643;0.785482;0.012632;533.43;
0.4;54;256;26006.00;256.00;256.00;818.20;0.045768;0.785677;0.014110;527.70;
0.4;55;256;26006.00;256.00;256.00;828.53;0.043685;0.784635;0.013362;535.77;
0.4;56;256;26006.00;256.00;256.00;825.00;0.043815;0.782422;0.014317;533.30;
0.4;57;256;26006.00;256.00;256.00;820.67;0.044010;0.781576;0.013427;532.30;
0.4;58;256;26006.00;256.00;256.00;815.47;0.046159;0.782682;0.014183;542.97;
0.4;59;256;26006.00;256.00;256.00;822.90;0.040365;0.776628;0.012151;534.13;
0.4;60;256;26006.00;256.00;256.00;817.90;0.041081;0.776497;0.013071;534.47;
0.4;61;256;26006.00;256.00;256.00;825.57;0.040169;0.777148;0.012643;535.07;
0.4;62;256;26006.00;256.00;256.00;822.93;0.042318;0.775260;0.011698;544.10;
0.4;63;256;26006.00;256.00;256.00;824.37;0.038672;0.777995;0.012709;539.57;
0.4;64;256;26006.00;256.00;256.00;814.87;0.042122;0.772786;0.011871;539.20;
0.4;2;512;104282.00;512.00;512.00;1999.57;0.136266;0.785631;0.090068;1507.47;
0.4;3;512;104282.00;512.00;512.00;1999.77;0.124933;0.798281;0.074745;1463.60;
0.4;4;512;104282.00;512.00;512.00;1996.60;0.113291;0.795901;0.063872;1442.23;
0.4;5;512;104282.00;512.00;512.00;1991.27;0.104335;0.824078;0.061061;1440.00;
0.4;6;512;104282.00;512.00;512.00;1990.33;0.099680;0.795318;0.050514;1432.80;
0.4;7;512;104282.00;512.00;512.00;1983.70;0.095486;0.794466;0.044266;1424.97;
0.4;8;512;104282.00;512.00;512.00;1995.93;0.094401;0.845291;0.050344;1437.43;
0.4;9;512;104282.00;512.00;512.00;1989.73;0.087977;0.832259;0.044555;1446.93;
0.4;10;512;104282.00;512.00;512.00;1995.07;0.082986;0.817665;0.040724;1437.30;
0.4;11;512;104282.00;512.00;512.00;1996.57;0.078060;0.809614;0.037074;1458.17;
0.4;12;512;104282.00;512.00;512.00;1988.10;0.077517;0.799501;0.034369;1435.43;
0.4;13;512;104282.00;512.00;512.00;1990.33;0.073774;0.788433;0.031379;1436.63;
0.4;14;512;104282.00;512.00;512.00;2003.00;0.072418;0.781445;0.029918;1442.77;
0.4;15;512;104282.00;512.00;512.00;1998.17;0.071842;0.776639;0.027635;1441.60;
0.4;16;512;104282.00;512.00;512.00;2011.17;0.068717;0.781554;0.026590;1453.10;
0.4;17;512;104282.00;512.00;512.00;2000.33;0.069488;0.778233;0.024827;1450.43;
0.4;18;512;104282.00;512.00;512.00;2000.63;0.069054;0.780859;0.023829;1447.73;
0.4;19;512;104282.00;512.00;512.00;1980.00;0.066309;0.795095;0.022356;1450.77;
0.4;20;512;104282.00;512.00;512.00;1989.60;0.068533;0.808257;0.022207;1455.80;
0.4;21;512;104282.00;512.00;512.00;1985.40;0.062543;0.829536;0.022609;1457.53;
0.4;22;512;104282.00;512.00;512.00;1988.67;0.064659;0.850868;0.024572;1462.17;
0.4;23;512;104282.00;512.00;512.00;1984.83;0.063184;0.866634;0.026266;1465.03;
0.4;24;512;104282.00;512.00;512.00;1992.97;0.060091;0.863965;0.026091;1472.00;
0.4;25;512;104282.00;512.00;512.00;1988.50;0.059603;0.860059;0.023743;1472.87;
0.4;26;512;104282.00;512.00;512.00;1991.43;0.059115;0.857389;0.024693;1477.47;
0.4;27;512;104282.00;512.00;512.00;1986.10;0.056901;0.851953;0.022966;1477.50;
0.4;28;512;104282.00;512.00;512.00;1995.33;0.057389;0.854427;0.021750;1488.10;
0.4;29;512;104282.00;512.00;512.00;1993.87;0.055436;0.852604;0.022077;1488.97;
0.4;30;512;104282.00;512.00;512.00;1993.37;0.052572;0.847689;0.021257;1494.83;
0.4;31;512;104282.00;512.00;512.00;1986.23;0.052083;0.849805;0.020312;1499.17;
0.4;32;512;104282.00;512.00;512.00;1981.67;0.052799;0.849284;0.020435;1502.83;
0.4;33;512;104282.00;512.00;512.00;2002.47;0.051693;0.844401;0.019151;1511.17;
0.4;34;512;104282.00;512.00;512.00;1997.30;0.048242;0.843424;0.019275;1526.17;
0.4;35;512;104282.00;512.00;512.00;2000.97;0.050130;0.842708;0.019094;1515.30;
0.4;36;512;104282.00;512.00;512.00;1990.90;0.048405;0.845020;0.018947;1516.20;
0.4;37;512;104282.00;512.00;512.00;1996.03;0.047396;0.840104;0.018222;1522.87;
0.4;38;512;104282.00;512.00;512.00;2001.87;0.046419;0.840169;0.018550;1527.90;
0.4;39;512;104282.00;512.00;512.00;1995.23;0.046810;0.840104;0.017592;1525.33;
0.4;40;512;104282.00;512.00;512.00;1986.83;0.045703;0.836881;0.017079;1528.47;
0.4;41;512;104282.00;512.00;512.00;1996.13;0.045117;0.833757;0.017087;1535.23;
0.4;42;512;104282.00;512.00;512.00;1997.83;0.043001;0.834375;0.015972;1539.67;
0.4;43;512;104282.00;512.00;512.00;1995.77;0.042513;0.831315;0.016700;1540.63;
0.4;44;512;104282.00;512.00;512.00;1995.70;0.046029;0.834147;0.017049;1547.00;
0.4;45;512;104282.00;512.00;512.00;2015.83;0.041211;0.828418;0.015999;1549.10;
0.4;46;512;104282.00;512.00;512.00;1991.33;0.041081;0.830892;0.015699;1549.50;
0.4;47;512;104282.00;512.00;512.00;1982.80;0.041764;0.826497;0.015028;1554.97;
0.4;48;512;104282.00;512.00;512.00;2002.87;0.043392;0.830697;0.014888;1563.00;
0.4;49;512;104282.00;512.00;512.00;1986.10;0.042122;0.822624;0.014756;1560.57;
0.4;50;512;104282.00;512.00;512.00;1983.03;0.040267;0.820833;0.014804;1560.70;
0.4;51;512;104282.00;512.00;512.00;2003.73;0.038509;0.819792;0.014602;1567.03;
0.4;52;512;104282.00;512.00;512.00;1983.27;0.035872;0.821745;0.014474;1568.07;
0.4;53;512;104282.00;512.00;512.00;1993.23;0.039941;0.815462;0.014769;1568.87;
0.4;54;512;104282.00;512.00;512.00;2002.10;0.038997;0.820638;0.014324;1574.43;
0.4;55;512;104282.00;512.00;512.00;1984.57;0.036947;0.819434;0.013658;1579.80;
0.4;56;512;104282.00;512.00;512.00;1988.87;0.037044;0.817936;0.013588;1578.33;
0.4;57;512;104282.00;512.00;512.00;1988.03;0.038704;0.814876;0.013168;1598.00;
0.4;58;512;104282.00;512.00;512.00;1988.43;0.036784;0.816113;0.013270;1631.07;
0.4;59;512;104282.00;512.00;512.00;1988.30;0.037402;0.812240;0.013266;1585.43;
0.4;60;512;104282.00;512.00;512.00;1990.30;0.036621;0.813086;0.013516;1593.47;
0.4;61;512;104282.00;512.00;512.00;2001.97;0.032520;0.815755;0.013067;1598.63;
0.4;62;512;104282.00;512.00;512.00;1998.73;0.033887;0.809700;0.013250;1595.63;
0.4;63;512;104282.00;512.00;512.00;2007.47;0.034668;0.807292;0.013107;1603.50;
0.4;64;512;104282.00;512.00;512.00;1976.10;0.036296;0.808561;0.012136;1602.10;
0.4;2;1024;419239.00;1024.00;1024.00;4692.63;0.124688;0.800839;0.085649;4966.80;
0.4;3;1024;419239.00;1024.00;1024.00;4692.27;0.112120;0.803643;0.069306;4866.93;
0.4;4;1024;419239.00;1024.00;1024.00;4680.10;0.105964;0.825391;0.067449;4824.60;
0.4;5;1024;419239.00;1024.00;1024.00;4673.53;0.098125;0.782650;0.053610;4812.20;
0.4;6;1024;419239.00;1024.00;1024.00;4676.70;0.089174;0.811377;0.054511;4797.27;
0.4;7;1024;419239.00;1024.00;1024.00;4688.07;0.084969;0.783404;0.046755;4794.57;
0.4;8;1024;419239.00;1024.00;1024.00;4675.50;0.081443;0.765050;0.040861;4790.90;
0.4;9;1024;419239.00;1024.00;1024.00;4659.33;0.078901;0.769238;0.037843;4583.30;
0.4;10;1024;419239.00;1024.00;1024.00;4688.57;0.077688;0.808960;0.041718;4400.67;
0.4;11;1024;419239.00;1024.00;1024.00;4670.90;0.073041;0.805713;0.040088;4392.50;
0.4;12;1024;419239.00;1024.00;1024.00;4678.47;0.069933;0.799691;0.036812;4412.13;
0.4;13;1024;419239.00;1024.00;1024.00;4685.30;0.066862;0.788368;0.035311;4402.50;
0.4;14;1024;419239.00;1024.00;1024.00;4645.07;0.063623;0.783393;0.032916;4411.03;
0.4;15;1024;419239.00;1024.00;1024.00;4671.57;0.063493;0.771620;0.030989;4411.97;
0.4;16;1024;419239.00;1024.00;1024.00;4684.30;0.060227;0.764117;0.029584;4836.73;
0.4;17;1024;419239.00;1024.00;1024.00;4674.80;0.059706;0.755859;0.027430;4841.73;
0.4;18;1024;419239.00;1024.00;1024.00;4675.97;0.057623;0.748546;0.026717;4850.73;
0.4;19;1024;419239.00;1024.00;1024.00;4687.13;0.056727;0.744038;0.025048;4855.53;
0.4;20;1024;419239.00;1024.00;1024.00;4683.77;0.054839;0.739258;0.024497;4859.97;
0.4;21;1024;419239.00;1024.00;1024.00;4676.27;0.055268;0.737598;0.023430;4865.40;
0.4;22;1024;419239.00;1024.00;1024.00;4682.87;0.056169;0.732400;0.022586;4874.40;
0.4;23;1024;419239.00;1024.00;1024.00;4697.23;0.051769;0.729753;0.021226;4773.73;
0.4;24;1024;419239.00;1024.00;1024.00;4656.03;0.052675;0.730029;0.021399;4877.60;
0.4;25;1024;419239.00;1024.00;1024.00;4703.80;0.052268;0.734386;0.020237;4890.27;
0.4;26;1024;419239.00;1024.00;1024.00;4677.97;0.052067;0.736019;0.020175;4883.07;
0.4;27;1024;419239.00;1024.00;1024.00;4678.80;0.052176;0.738623;0.019493;4892.30;
0.4;28;1024;419239.00;1024.00;1024.00;4682.87;0.049935;0.747705;0.018962;4893.13;
0.4;29;1024;419239.00;1024.00;1024.00;4679.37;0.049365;0.762527;0.018978;4905.20;
0.4;30;1024;419239.00;1024.00;1024.00;4674.50;0.050043;0.771257;0.019023;4916.93;
0.4;31;1024;419239.00;1024.00;1024.00;4679.73;0.049419;0.789469;0.019796;4917.80;
0.4;32;1024;419239.00;1024.00;1024.00;4692.73;0.049691;0.806283;0.022135;4927.67;
0.4;33;1024;419239.00;1024.00;1024.00;4677.37;0.048893;0.803418;0.021536;4933.83;
0.4;34;1024;419239.00;1024.00;1024.00;4692.50;0.045817;0.801351;0.021398;4951.73;
0.4;35;1024;419239.00;1024.00;1024.00;4686.57;0.046891;0.799056;0.020350;4966.57;
0.4;36;1024;419239.00;1024.00;1024.00;4683.43;0.044010;0.802686;0.020561;4959.33;
0.4;37;1024;419239.00;1024.00;1024.00;4676.53;0.044417;0.798389;0.019885;4977.33;
0.4;38;1024;419239.00;1024.00;1024.00;4673.20;0.043701;0.799268;0.019949;4969.00;
0.4;39;1024;419239.00;1024.00;1024.00;4654.60;0.043376;0.800928;0.020077;4986.17;
0.4;40;1024;419239.00;1024.00;1024.00;4694.10;0.043343;0.802588;0.019478;4992.83;
0.4;41;1024;419239.00;1024.00;1024.00;4684.93;0.041113;0.795264;0.019033;5003.63;
0.4;42;1024;419239.00;1024.00;1024.00;4692.53;0.042204;0.793490;0.018605;4974.13;
0.4;43;1024;419239.00;1024.00;1024.00;4673.67;0.038786;0.794889;0.018846;5008.90;
0.4;44;1024;419239.00;1024.00;1024.00;4675.20;0.038525;0.793424;0.018344;5018.20;
0.4;45;1024;419239.00;1024.00;1024.00;4676.63;0.039307;0.793148;0.018238;5023.03;
0.4;46;1024;419239.00;1024.00;1024.00;4692.57;0.038867;0.790837;0.017863;5030.77;
0.4;47;1024;419239.00;1024.00;1024.00;4690.43;0.039144;0.795134;0.017633;5058.60;
0.4;48;1024;419239.00;1024.00;1024.00;4683.67;0.038411;0.790560;0.017309;5051.87;
0.4;49;1024;419239.00;1024.00;1024.00;4671.67;0.037891;0.793506;0.016887;5059.13;
